year,state,industry,people,wage
2013,Norte de Santander,5121,109.43483448911641,130271248.57889384
2013,Norte de Santander,5124,70.03772626374192,67460765.87673585
2013,Norte de Santander,5125,8682.0834185069,8424104463.127605
2013,Norte de Santander,5126,26.00561037562248,15863422.329129715
2013,Norte de Santander,5127,749.2696661741978,515410870.73333085
2013,Norte de Santander,5131,97.84949540791757,136348103.5965968
2013,Norte de Santander,5132,490.466791549712,902733121.9836956
2013,Norte de Santander,5133,324.4771045864594,343631886.8667313
2013,Norte de Santander,5134,33.281348709534534,39937618.45144144
2013,Norte de Santander,5135,622.2072784031883,1084915622.1993177
2013,Norte de Santander,5136,71.35136550822835,70494687.28259227
2013,Norte de Santander,5137,47.49845985226364,25364044.063109178
2013,Norte de Santander,5139,937.400031023357,1957254332.25419
2013,Norte de Santander,5141,2095.059011377413,1751355088.1701198
2013,Norte de Santander,5142,20.213593973784445,18192234.576406
2013,Norte de Santander,5151,97.45098712971296,402994247.0622784
2013,Norte de Santander,5152,29.96566726262509,134246189.3365604
2013,Norte de Santander,5154,29.268146826528195,35121776.19183383
2013,Norte de Santander,5155,2111.416136720516,1058988930.2015061
2013,Norte de Santander,5169,176.55741249055424,228990007.65777385
2013,Norte de Santander,5170,721.0269897593039,642242731.845427
2013,Norte de Santander,5190,329.5788871818098,329170428.090636
2013,Norte de Santander,5211,20227.125663863622,11146919606.230371
2013,Norte de Santander,5219,2687.0554877943887,1366251434.073457
2013,Norte de Santander,5221,2620.1895103033353,1611318066.2946486
2013,Norte de Santander,5222,404.29866110420267,127265967.29024312
2013,Norte de Santander,5223,2464.0152815330616,1817120742.0090728
2013,Norte de Santander,5224,308.6580164069929,89910791.44207633
2013,Norte de Santander,5225,3307.248128251283,683223751.0467148
2013,Norte de Santander,5229,1004.2529503064407,470776718.0021736
2013,Norte de Santander,5231,3357.8621660909994,2319987221.55204
2013,Norte de Santander,5232,697.1502227741903,438714310.03529286
2013,Norte de Santander,5233,8510.375470106803,5202249592.424639
2013,Norte de Santander,5234,3356.42757103318,2420504001.886462
2013,Norte de Santander,5235,1571.8178324261762,1253084635.7542
2013,Norte de Santander,5236,927.1760758083115,616186636.3512257
2013,Norte de Santander,5237,909.3086436617152,526162241.5269973
2013,Norte de Santander,5239,7040.050298651725,4170050427.617256
2013,Norte de Santander,5241,2556.7852469118975,1967525452.4611917
2013,Norte de Santander,5242,258.1191835862028,202887014.3721656
2013,Norte de Santander,5243,479.6841367376024,541121308.4794025
2013,Norte de Santander,5244,1538.1484774324492,1482940564.8179722
2013,Norte de Santander,5246,54.87349000780375,32115914.161196433
2013,Norte de Santander,5249,128.81865814680577,85212174.69610167
2013,Norte de Santander,5252,237.24103459801563,240959012.7758759
2013,Norte de Santander,5261,10147.964008341667,1649566164.885566
2013,Norte de Santander,5262,15580.02637004988,6858704284.1322975
2013,Norte de Santander,5269,25.32500454992557,0
2013,Norte de Santander,5271,2753.0034647423176,545845192.9297733
2013,Norte de Santander,5272,3171.6412965275067,1770743632.9140468
2013,Norte de Santander,5511,1625.9651497411487,1128371785.4042735
2013,Norte de Santander,5512,723.4195075766646,589200703.8984824
2013,Norte de Santander,5519,170.48305969876716,112561528.91945288
2013,Norte de Santander,5521,10510.54298717817,6062939943.152637
2013,Norte de Santander,5522,2650.434759324089,1543858203.184181
2013,Norte de Santander,5529,13907.709712647636,5258534290.577218
2013,Norte de Santander,5530,3570.8632558042227,1737206180.0335922
2013,Norte de Santander,6021,6318.328566212198,4580387240.8734455
2013,Norte de Santander,6022,4339.3612307408675,2621025873.404133
2013,Norte de Santander,6023,541.2235795300182,369486437.4111584
2013,Norte de Santander,6031,13171.916182865292,8207219900.304508
2013,Norte de Santander,6039,514.0916591585119,263917684.1310147
2013,Norte de Santander,6041,2116.070894161451,1342810597.1982048
2013,Norte de Santander,6042,5523.409216845114,4483919344.641672
2013,Norte de Santander,6043,300.18251462077626,192499703.57367566
2013,Norte de Santander,6044,66.4425369523869,52779839.56316885
2013,Norte de Santander,6310,7252.823309212239,2809686647.737375
2013,Norte de Santander,6320,126.27282431099584,143683329.3809298
2013,Norte de Santander,6331,986.3341644356145,637138900.0062673
2013,Norte de Santander,6333,514.9538161966548,434412474.09352225
2013,Norte de Santander,6339,52.12980041053981,26064900.205269903
2013,Norte de Santander,6340,364.91448966971615,512685335.8369378
2013,Norte de Santander,6390,321.9793627714525,340876416.25388527
2013,Norte de Santander,6411,145.45361785779272,85744907.7271688
2013,Norte de Santander,6412,2321.460578858276,1368834165.3340104
2013,Norte de Santander,6421,5570.60051078697,2585920494.3407335
2013,Norte de Santander,6422,1696.9594838770577,853612114.0256242
2013,Norte de Santander,6423,68.42011688651736,103440282.0469635
2013,Norte de Santander,6424,205.54579512394403,171294741.75905594
2013,Norte de Santander,6426,152.67673753570267,122653742.68437634
2013,Norte de Santander,6511,70.41137778188389,94214555.70625183
2013,Norte de Santander,6512,1685.3009293794123,2149924238.1338615
2013,Norte de Santander,6514,17.612643742861206,15675252.931146473
2013,Norte de Santander,6516,28.566986209431306,18854210.898224663
2013,Norte de Santander,6519,462.8632069226523,325631382.9565852
2013,Norte de Santander,6593,342.1720734452273,386672634.8230252
2013,Norte de Santander,6596,613.6233954963558,566068404.4365531
2013,Norte de Santander,6599,1905.1065378276091,1674333186.2426622
2013,Norte de Santander,6601,572.1283002008063,798737070.0885911
2013,Norte de Santander,6604,61.377853431412824,75525140.29691136
2013,Norte de Santander,6714,28.83888983344879,11535555.933379516
2013,Norte de Santander,6715,573.558195606756,596394665.8230762
2013,Norte de Santander,6719,60.7590446755106,38098935.3583919
2013,Norte de Santander,7010,829.7193043113117,951299239.3364273
2013,Norte de Santander,7020,3333.610444832391,2377301007.114468
2013,Norte de Santander,7121,31.18081825579441,23385613.69184581
2013,Norte de Santander,7122,197.5853558464898,232869745.1531427
2013,Norte de Santander,7129,131.14027682852046,58915990.10131361
2013,Norte de Santander,7130,702.0163456549308,229156454.23440126
2013,Norte de Santander,7220,375.49605187855525,395268546.97462547
2013,Norte de Santander,7230,32.044039825897954,4806605.973884693
2013,Norte de Santander,7250,960.6050450685035,631712184.5997868
2013,Norte de Santander,7411,1507.7065300532458,2037878426.7653913
2013,Norte de Santander,7412,1208.4434593503265,2208831020.384198
2013,Norte de Santander,7413,36.60897995890571,0
2013,Norte de Santander,7414,550.6661328446436,1212380727.4315116
2013,Norte de Santander,7421,839.5362245988667,1574837928.9017868
2013,Norte de Santander,7430,422.5475872223939,420325610.9472806
2013,Norte de Santander,7491,473.3630170649412,511533170.2444087
2013,Norte de Santander,7492,1845.5609502260372,1025875116.9374224
2013,Norte de Santander,7493,9187.518397576481,2185761740.959043
2013,Norte de Santander,7494,543.5553410166158,415632634.38350993
2013,Norte de Santander,7495,666.520612196962,153552699.78753528
2013,Norte de Santander,7499,3138.058410984174,2107986004.1966357
2013,Norte de Santander,7511,191.66728904730456,146865436.8496182
2013,Norte de Santander,7512,5561.432812959852,7963157785.736197
2013,Norte de Santander,7513,2026.2057788589364,2400710997.2705884
2013,Norte de Santander,7514,692.8526641809415,1124499633.345655
2013,Norte de Santander,7515,249.42886881455115,579770032.8599792
2013,Norte de Santander,7521,34.89145992065563,69782919.84131126
2013,Norte de Santander,7522,1167.285974666313,1455149304.954849
2013,Norte de Santander,7523,2105.005129247935,3955272429.1665483
2013,Norte de Santander,7524,2954.809505635666,4071370859.2598853
2013,Norte de Santander,7530,720.3605627960906,686298950.4979602
2013,Norte de Santander,8011,574.8246504354663,404143124.63801783
2013,Norte de Santander,8012,680.9802018383984,688684103.2625872
2013,Norte de Santander,8021,69.82948663097186,43859786.89760908
2013,Norte de Santander,8041,703.2879927968195,772244069.6900371
2013,Norte de Santander,8042,426.84870635479035,604883951.6878012
2013,Norte de Santander,8043,15123.793042980667,24914835027.400387
2013,Norte de Santander,8044,203.42806091823905,437447159.3594917
2013,Norte de Santander,8045,94.41727992048251,71647602.48179366
2013,Norte de Santander,8046,70.35457627844829,199409190.47140247
2013,Norte de Santander,8050,3521.9729068799866,5748571875.833018
2013,Norte de Santander,8060,2828.070945372567,2720526937.599323
2013,Norte de Santander,8511,4306.3137557351965,6429756476.0489235
2013,Norte de Santander,8512,5305.5828582607,5924719693.994778
2013,Norte de Santander,8513,891.1198682837673,1261395775.7654314
2013,Norte de Santander,8514,393.8003678618243,416355202.3382754
2013,Norte de Santander,8515,492.8688345793773,1024791440.5648136
2013,Norte de Santander,8519,101.39078463177056,38597980.40365776
2013,Norte de Santander,8520,65.86144025008521,48668141.68403757
2013,Norte de Santander,8531,517.272719981284,270800156.309008
2013,Norte de Santander,8532,5411.102827318314,2690059046.5074143
2013,Norte de Santander,9000,1235.8193804218117,767089100.0361608
2013,Norte de Santander,9111,292.105396834225,419358869.5593282
2013,Norte de Santander,9120,30.504258446621495,30504258.446621496
2013,Norte de Santander,9191,2323.9126516514066,2315811095.3629665
2013,Norte de Santander,9192,39.061316800509125,46873580.16061095
2013,Norte de Santander,9199,249.45388010612874,355787549.36004907
2013,Norte de Santander,9211,27.880678770770718,33456814.524924863
2013,Norte de Santander,9212,57.975317960594026,36763085.5698649
2013,Norte de Santander,9213,409.8384149702548,393841855.74490625
2013,Norte de Santander,9214,1262.0137979342871,744678185.9904749
2013,Norte de Santander,9219,34.83449269331494,10450347.807994483
2013,Norte de Santander,9231,67.91598677505586,56074514.05471043
2013,Norte de Santander,9232,281.0540214607844,281054021.4607844
2013,Norte de Santander,9241,893.061051117475,551490491.7533853
2013,Norte de Santander,9242,4190.120257927565,2148259686.73319
2013,Norte de Santander,9249,689.230710753444,635669546.1530883
2013,Norte de Santander,9301,5420.434986763412,1236063369.1119893
2013,Norte de Santander,9302,8887.009217090363,3774806267.700121
2013,Norte de Santander,9303,658.4118840918449,808019365.831053
2013,Norte de Santander,9309,3693.6658240836528,1582784785.1760871
2013,Norte de Santander,9500,17021.05249284933,8776582122.008844
2013,Putumayo,0000,24.39583059334048,30451082.152959082
2013,Putumayo,0111,22.796843974518538,7240553.419864999
2013,Putumayo,0113,58.29341047665916,24929916.543469377
2013,Putumayo,0114,22.868349741307313,8690603.289186193
2013,Putumayo,0117,7.46716123266145,3584237.391677496
2013,Putumayo,0118,13.07962895482132,2615925.7909642644
2013,Putumayo,0121,49.50238486478422,17638032.325273365
2013,Putumayo,0123,6.872850192148691,2061855.0576446075
2013,Putumayo,0140,90.16783284338102,25478617.489984658
2013,Putumayo,0201,8.077817538840291,242334.52616520872
2013,Putumayo,1110,18.448939825501096,95443665.98880969
2013,Putumayo,1120,5.426128983857731,9387203.142073873
2013,Putumayo,1320,43.09459838717892,33984665.19922122
2013,Putumayo,1411,48.39742826201718,9895002.277557157
2013,Putumayo,1511,14.863973304667958,3715993.3261669897
2013,Putumayo,1521,7.355178637506321,88262.14365007586
2013,Putumayo,1530,5.969109273915811,1193821.8547831622
2013,Putumayo,1551,66.55143766040803,43317459.83548326
2013,Putumayo,1589,9.286904270144086,2051543.1433614523
2013,Putumayo,1594,16.405833075522988,8001478.022079209
2013,Putumayo,1741,13.426807421897458,5817432.609987739
2013,Putumayo,1743,13.84367024376242,2418247.691585233
2013,Putumayo,1749,6.141133518925344,614113.3518925344
2013,Putumayo,1750,10.643353840092603,3025982.5679137628
2013,Putumayo,1810,102.73688603182885,46222325.008964404
2013,Putumayo,1929,4.977872109102626,746680.8163653939
2013,Putumayo,1939,6.84985739456298,342492.869728149
2013,Putumayo,2010,8.260751288456001,660860.1030764801
2013,Putumayo,2090,5.090351128338745,763552.6692508118
2013,Putumayo,2213,5.426128983857731,6511354.780629277
2013,Putumayo,2220,4.697717046726175,3758173.63738094
2013,Putumayo,2231,12.945535771201232,29585978.19823499
2013,Putumayo,2233,5.604706239727151,2241882.4958908604
2013,Putumayo,2423,11.882622209792725,4753048.88391709
2013,Putumayo,2424,6.812503444871264,5450002.755897011
2013,Putumayo,2693,15.54257039933655,10879799.279535584
2013,Putumayo,2811,60.238932217874456,31782508.545174666
2013,Putumayo,2892,5.249451140800702,3044681.6616644072
2013,Putumayo,2893,14.97017213672344,6830440.44146969
2013,Putumayo,2925,7.58640059429122,4551840.356574732
2013,Putumayo,3430,6.603774375038393,26415097.50015357
2013,Putumayo,3611,97.96236177025136,60042193.34105003
2013,Putumayo,3691,7.044026000040954,4930818.200028667
2013,Putumayo,3692,9.58903194107312,7671225.552858496
2013,Putumayo,3699,36.15865930186206,20926984.83977587
2013,Putumayo,3720,29.43472913263192,8210072.571519039
2013,Putumayo,4010,118.04322673762984,175133698.66387728
2013,Putumayo,4100,38.846044477857085,30312118.946568444
2013,Putumayo,4512,43.39208297365391,36593989.97444813
2013,Putumayo,4521,1088.6451853442077,548701363.3657773
2013,Putumayo,4522,30.386723611002655,12595278.507133173
2013,Putumayo,4530,319.20434025903893,500924898.3827784
2013,Putumayo,4541,19.494186791481432,9925724.494900549
2013,Putumayo,4542,6.056767249402112,4845413.799521689
2013,Putumayo,4552,37.12937538063878,10267702.561401792
2013,Putumayo,4559,11.708987038366164,5150973.65902804
2013,Putumayo,4560,13.965023973833016,40467559.0451549
2013,Putumayo,5012,14.615064933259983,7455086.239440667
2013,Putumayo,5020,166.00157946076243,88494566.00403196
2013,Putumayo,5030,25.83301285974186,44545473.17225808
2013,Putumayo,5040,149.26415333736716,122612521.87041958
2013,Putumayo,5051,26.583572463215987,54710917.219716966
2013,Putumayo,5111,11.50789233479965,49809783.71002232
2013,Putumayo,5122,5.089480118769393,2544740.0593846967
2013,Putumayo,5125,149.96650799461148,183149851.10684678
2013,Putumayo,5127,39.06910647284617,162913397.379465
2013,Putumayo,5132,8.762217267058436,21905543.167646088
2013,Putumayo,5133,5.655522222229185,8483283.333343778
2013,Putumayo,5135,24.088526031661154,23237321.56985244
2013,Putumayo,5136,24.509415170051142,23873304.785651468
2013,Putumayo,5137,7.878643794527879,6302915.035622303
2013,Putumayo,5139,32.29654701328328,22619312.548697513
2013,Putumayo,5141,33.11817365624684,29837222.18192746
2013,Putumayo,5151,13.628786463917319,23690968.38770881
2013,Putumayo,5155,19.748401073602707,8242843.455928951
2013,Putumayo,5170,36.7238066640827,30321181.616636388
2013,Putumayo,5211,338.4094141225365,132327369.73305103
2013,Putumayo,5219,37.987336313900826,20529543.025140468
2013,Putumayo,5221,136.50778110553105,43877609.14882667
2013,Putumayo,5222,13.79945954414449,3673366.2341367737
2013,Putumayo,5223,72.69676278473166,73377845.09413202
2013,Putumayo,5224,45.945946730888785,19038901.022481482
2013,Putumayo,5225,33.52278282666607,16313260.650101233
2013,Putumayo,5229,42.08815907656026,20235249.07477358
2013,Putumayo,5231,135.48306196449897,109834428.86338612
2013,Putumayo,5232,18.370130406766478,9796048.754119573
2013,Putumayo,5233,327.01016637098763,247875746.5762465
2013,Putumayo,5234,69.69866809914643,55249571.83279835
2013,Putumayo,5235,43.39549850492072,65316626.06452357
2013,Putumayo,5236,8.547685563676009,5983379.894573206
2013,Putumayo,5237,16.43908414884676,18048353.91265346
2013,Putumayo,5239,131.67909511111742,91767872.78659382
2013,Putumayo,5241,156.89770733813765,90122836.36146003
2013,Putumayo,5243,19.85303627073013,27021643.001591362
2013,Putumayo,5244,41.9424378750631,11574329.229825577
2013,Putumayo,5249,5.249451140800702,3094551.447502014
2013,Putumayo,5251,7.5418919612968205,1508378.392259364
2013,Putumayo,5261,276.6431105371354,76875340.44429743
2013,Putumayo,5262,284.52535877356394,101632003.2061883
2013,Putumayo,5271,57.311155142732964,11736383.738175295
2013,Putumayo,5272,55.96755810122641,27937730.598360907
2013,Putumayo,5511,44.87443182480847,21830178.6840212
2013,Putumayo,5512,11.154385330451158,12269823.863496274
2013,Putumayo,5521,447.3392911632637,228412775.91355994
2013,Putumayo,5522,63.545473016371425,36006895.032446034
2013,Putumayo,5529,388.2488666394354,179543958.2609163
2013,Putumayo,5530,67.49206948542263,51010883.48254726
2013,Putumayo,6021,101.66976810615898,75063038.30148019
2013,Putumayo,6022,203.3444017497841,273927963.738781
2013,Putumayo,6031,142.86601330756696,85876125.34862447
2013,Putumayo,6039,6.042863423257181,1208572.6846514363
2013,Putumayo,6041,91.6529182081113,48440160.34505827
2013,Putumayo,6042,86.02106203968306,67531538.20406625
2013,Putumayo,6044,5.178499986340122,2692819.9928968633
2013,Putumayo,6310,53.88711671283937,14430412.067877857
2013,Putumayo,6331,30.03051317651967,15217796.64395567
2013,Putumayo,6340,16.78745739993474,33909569.399124056
2013,Putumayo,6412,59.1246664460009,51332083.592329875
2013,Putumayo,6421,114.02521031252617,105546140.93190913
2013,Putumayo,6422,29.076375415144373,9241378.748702995
2013,Putumayo,6423,7.140646934123894,3570323.467061947
2013,Putumayo,6424,7.154855857691848,2861942.343076739
2013,Putumayo,6512,55.07450020882009,92984523.30740027
2013,Putumayo,6516,37.19680171464515,41979403.81759689
2013,Putumayo,6519,6.071628784391138,3642977.270634683
2013,Putumayo,6593,31.302057218097698,42204105.66177635
2013,Putumayo,6596,13.396762686873135,28943926.813394696
2013,Putumayo,6599,13.607442612467352,15598500.282137962
2013,Putumayo,6601,40.92097957548494,77279819.38328566
2013,Putumayo,6604,9.735796963398265,20084949.13549062
2013,Putumayo,7010,20.39630112058117,26054230.121570125
2013,Putumayo,7020,3.338764262189881,667752.8524379763
2013,Putumayo,7122,9.749343305170171,17377227.81925867
2013,Putumayo,7220,6.54488176068605,6544881.76068605
2013,Putumayo,7240,6.833167613409847,683316.7613409847
2013,Putumayo,7250,24.59183281784982,26270782.515767474
2013,Putumayo,7411,88.0075319176936,180742884.4044308
2013,Putumayo,7412,60.315580783795916,107218791.58345275
2013,Putumayo,7414,47.3645273237683,61305026.44048727
2013,Putumayo,7421,70.14998129489582,172645112.58644417
2013,Putumayo,7430,53.019510623339066,44910282.93211668
2013,Putumayo,7492,40.48581170176829,37397523.70924376
2013,Putumayo,7493,338.76275014472185,85641510.2000035
2013,Putumayo,7494,25.35085943273159,16731567.225602847
2013,Putumayo,7499,55.2271731862079,131342151.19127941
2013,Putumayo,7512,558.9447691814872,1113778444.4597375
2013,Putumayo,7513,318.2222529913038,606558897.5632313
2013,Putumayo,7514,199.1372278076978,649798595.7579606
2013,Putumayo,7515,21.367022638350004,39228943.144997194
2013,Putumayo,7521,7.075472544683993,17688681.361709982
2013,Putumayo,7522,132.6184545640569,284641112.5556484
2013,Putumayo,7523,109.46435687760363,368021436.1565478
2013,Putumayo,7524,242.03252763599352,307039290.2465675
2013,Putumayo,7530,27.414911967006436,33807176.79352149
2013,Putumayo,8011,37.311525059349634,40820845.91140119
2013,Putumayo,8012,93.7500372003456,148097351.02317423
2013,Putumayo,8021,21.176994424716533,53930771.96561183
2013,Putumayo,8041,4.786332731056571,3829066.1848452566
2013,Putumayo,8042,39.2454389018633,74823225.57808214
2013,Putumayo,8043,52.16469919763436,110699254.34387124
2013,Putumayo,8044,275.2394104788362,574083080.8818434
2013,Putumayo,8045,12.956140178384386,27717426.669095613
2013,Putumayo,8050,79.11669927706191,72441923.4749114
2013,Putumayo,8060,183.32378603426054,315688752.8994747
2013,Putumayo,8511,471.5221228660279,869518805.496666
2013,Putumayo,8512,221.79769010665106,295801851.31885326
2013,Putumayo,8513,36.58585138809376,56278965.67603165
2013,Putumayo,8514,30.548570960182985,49851491.21136523
2013,Putumayo,8515,19.164295608187054,10102825.434225038
2013,Putumayo,8519,74.78592609319647,57822175.2709821
2013,Putumayo,8531,5.886744179014085,27079023.22346479
2013,Putumayo,8532,236.62396962425194,229536408.3580638
2013,Putumayo,9111,38.923521972817476,50492481.54342
2013,Putumayo,9191,82.84861806104894,147697496.2123823
2013,Putumayo,9199,17.553842417795405,45860714.19217952
2013,Putumayo,9213,23.68225830644469,21389559.02760909
2013,Putumayo,9214,12.73069340881653,8702724.108116917
2013,Putumayo,9241,30.526894164674733,35900332.105501205
2013,Putumayo,9242,84.8726290783192,27710801.750962324
2013,Putumayo,9249,12.982229868722508,2798657.495247872
2013,Putumayo,9301,77.5174816137682,11319062.457041271
2013,Putumayo,9302,191.50678440706864,95190977.73187499
2013,Putumayo,9303,6.7506300623000595,4050378.0373800355
2013,Putumayo,9309,38.03817016167089,20771629.991474994
2013,Putumayo,9500,532.8477036717985,134249037.73984534
2013,Quindio,0000,254.46200392533467,32760991.72139541
2013,Quindio,0111,28817.830950144387,14157415702.244036
2013,Quindio,0112,20.145605683639435,4734217.335655267
2013,Quindio,0113,18853.263146884125,10506180663.486155
2013,Quindio,0115,153.31941637705327,37872410.74409408
2013,Quindio,0116,2788.2483533881195,1117031722.5718355
2013,Quindio,0117,6952.545338198815,4079185761.186912
2013,Quindio,0118,1262.5165845249962,531547605.27706355
2013,Quindio,0119,144.06263231442176,22699600.155597907
2013,Quindio,0121,5072.064368593864,3109033330.5214844
2013,Quindio,0122,274.85290468538824,133723401.19378851
2013,Quindio,0123,3263.6175749144986,2015541703.4510474
2013,Quindio,0124,331.5232872665378,180961165.339706
2013,Quindio,0125,12.025822147554507,2405164.429510901
2013,Quindio,0130,1380.9230679902385,950480092.7940564
2013,Quindio,0140,6169.484247473593,2196263961.055259
2013,Quindio,0201,530.4262928700265,253423199.0122765
2013,Quindio,0501,92.92357684937944,59471089.18360285
2013,Quindio,1110,10.9914057380767,31875076.64042243
2013,Quindio,1320,1033.245724834814,273736435.60178065
2013,Quindio,1411,1347.3623367754942,369393344.1668332
2013,Quindio,1511,1461.4622645839543,787946262.984355
2013,Quindio,1521,212.1693965883574,50350981.84939178
2013,Quindio,1522,10.398762033093305,6130070.218508503
2013,Quindio,1530,451.68002511388437,327318343.0748841
2013,Quindio,1541,158.24499449335778,67352594.72712946
2013,Quindio,1543,398.40104110267276,267464418.19841367
2013,Quindio,1551,2317.790913025493,1056219861.2834952
2013,Quindio,1552,8.977837162139513,6284486.013497659
2013,Quindio,1561,144.6200684664133,115057750.03708272
2013,Quindio,1563,18.34261490242319,27025088.34360433
2013,Quindio,1564,11.678574536460246,10919467.19159033
2013,Quindio,1581,206.38317282669675,133136802.45059094
2013,Quindio,1589,1573.2012537192581,865128781.641486
2013,Quindio,1591,10.736153249764435,6328962.340736134
2013,Quindio,1592,12.835139613869845,7831336.69944809
2013,Quindio,1593,50.92096868547235,70000498.08403319
2013,Quindio,1594,542.5696827589851,477737436.72813255
2013,Quindio,1600,93.62385836313113,136029349.24338382
2013,Quindio,1730,297.34371786535803,26424374.985610455
2013,Quindio,1741,311.47876147794904,75968271.01549493
2013,Quindio,1743,20.654497107800264,9667831.091968646
2013,Quindio,1749,218.18015625260398,51159873.816220194
2013,Quindio,1750,139.35286197399978,10416998.494692948
2013,Quindio,1810,2308.5335386175725,1422019722.142992
2013,Quindio,1820,58.26082518307009,28778690.55114317
2013,Quindio,1910,2249.160739943108,1552528932.851362
2013,Quindio,1921,316.02402626894684,118085080.87206212
2013,Quindio,1924,100.45541854867948,23640954.830264673
2013,Quindio,1925,8.807748312684813,7926973.481416332
2013,Quindio,1926,11.610622515678093,1288779.0992402683
2013,Quindio,1929,109.78084604035364,62961971.59519081
2013,Quindio,1931,154.20743933054726,99977950.86977287
2013,Quindio,1939,123.02927086531392,5361067.850108308
2013,Quindio,2010,48.51689971106957,19758831.316546176
2013,Quindio,2020,10.192145417635016,3261486.533643205
2013,Quindio,2030,121.88521368534447,65854056.30353441
2013,Quindio,2090,340.61495355981685,105306184.15068579
2013,Quindio,2101,194.51127284252289,333207754.3292119
2013,Quindio,2102,64.23836545878785,54496072.16996731
2013,Quindio,2109,57.795350505735925,28820715.44941212
2013,Quindio,2211,6.1135135701746846,3668108.1421048106
2013,Quindio,2212,47.494743914195986,30840774.08582333
2013,Quindio,2219,11.539902452221718,4615960.980888687
2013,Quindio,2220,143.67349958328205,89782395.83588111
2013,Quindio,2231,340.8206019190588,230173280.15756673
2013,Quindio,2233,30.023967060505598,24025857.731480207
2013,Quindio,2234,27.31515191753229,6799747.057711715
2013,Quindio,2240,10.766773578191987,12920128.293830385
2013,Quindio,2310,75.56877875523979,22670633.62657194
2013,Quindio,2412,7.636552416680151,10691173.38335221
2013,Quindio,2422,9.616662329851332,5669022.44344736
2013,Quindio,2423,116.2363463401423,95407635.39294912
2013,Quindio,2424,359.8719094637704,255144069.10718235
2013,Quindio,2429,52.61761030095049,63542162.375845194
2013,Quindio,2519,12.186607802601666,7184005.299633682
2013,Quindio,2529,59.299120704732296,42030098.62625187
2013,Quindio,2610,52.93916764563171,23687968.031645577
2013,Quindio,2691,152.8367959370532,45851038.781115964
2013,Quindio,2693,146.88227689496438,93209391.43906868
2013,Quindio,2694,14.361948492854244,8617169.095712546
2013,Quindio,2695,21.364607900872887,29716597.01042079
2013,Quindio,2696,9.371487097402712,5060603.0325974645
2013,Quindio,2710,40.23769340848508,40237693.40848508
2013,Quindio,2729,38.4032828473005,28298750.29913689
2013,Quindio,2731,13.549161992084386,6503597.756200505
2013,Quindio,2811,749.4960236244932,485414084.55459714
2013,Quindio,2812,37.69080714331955,113072421.42995866
2013,Quindio,2891,81.64846048484777,68178996.46398842
2013,Quindio,2892,835.2021676370435,498927765.94141483
2013,Quindio,2893,88.86958329005896,53861166.404863596
2013,Quindio,2899,229.5627890174053,159666636.60340878
2013,Quindio,2930,11.861858708515923,7117115.225109554
2013,Quindio,3140,9.509263299843353,6181021.144898179
2013,Quindio,3311,327.698455236656,268833862.46265703
2013,Quindio,3320,15.365715042187476,46097145.12656243
2013,Quindio,3410,56.96949293037072,49143260.03261057
2013,Quindio,3430,57.60448219820242,39875877.576091774
2013,Quindio,3591,21.157787013817554,44741818.20003531
2013,Quindio,3611,1806.896678105401,1202766513.485722
2013,Quindio,3612,40.264190082974466,25546440.117645934
2013,Quindio,3613,15.021246309592094,15021246.309592094
2013,Quindio,3614,89.92537864279308,70969298.9520185
2013,Quindio,3691,125.8015795695341,83763458.60268629
2013,Quindio,3693,9.856817017772125,5810593.631976668
2013,Quindio,3694,155.03042622292463,77906490.20858422
2013,Quindio,3699,1492.3526308749922,492271022.0656931
2013,Quindio,3710,20.60917270742638,1933072.310927937
2013,Quindio,3720,273.0840640236236,20751803.383618496
2013,Quindio,4010,941.7723288873898,1508566682.304569
2013,Quindio,4020,297.04499962363303,251715655.6018077
2013,Quindio,4100,863.7479604911812,977038070.2308931
2013,Quindio,4511,13.926745468076158,557069.8187230463
2013,Quindio,4521,7602.713667401932,4407636530.692605
2013,Quindio,4522,416.67638385930616,177846500.57547596
2013,Quindio,4530,4661.638808015037,3651547468.70532
2013,Quindio,4541,346.91143273709275,174110636.49201775
2013,Quindio,4542,1262.5719059209405,598220153.519579
2013,Quindio,4543,41.0516171372067,30357784.973593265
2013,Quindio,4549,68.16299781153724,57300440.17522969
2013,Quindio,4551,57.764119153340175,17690546.196873654
2013,Quindio,4552,2102.998212632307,850776853.812739
2013,Quindio,4559,472.60614418797286,217492182.53043237
2013,Quindio,4560,8.31447570455879,2993211.2536411644
2013,Quindio,5011,322.6235333396208,378484014.73526955
2013,Quindio,5012,371.97489378945085,209571635.47578618
2013,Quindio,5020,4393.416309574032,2143769981.1089404
2013,Quindio,5030,681.4432545729699,420571689.7225101
2013,Quindio,5040,1535.3856194653624,667687115.7710311
2013,Quindio,5051,231.47232552408528,158055808.35753337
2013,Quindio,5052,98.20769780405703,98942044.33795166
2013,Quindio,5111,625.8775389169142,277430660.4132898
2013,Quindio,5112,12.974217467366953,10379373.973893562
2013,Quindio,5121,34.187677848478174,23684633.535362367
2013,Quindio,5122,125.44986615394767,100635494.42947328
2013,Quindio,5123,137.30608711944876,67233670.75670876
2013,Quindio,5124,8.304891099725703,11211602.984629698
2013,Quindio,5125,1878.7870532867005,1760133184.8653638
2013,Quindio,5126,62.07354349948589,54047689.941332534
2013,Quindio,5127,232.37390180704512,198124809.82989886
