country,product,value,rca,eci,coi,pci,cog,density,Dpt_name
Caldas,5519,579.4098,1,0.725179525172769,0.387986861117156,-0.335613465746574,-0.142897573681511,0.380785550960678,Caldas
Caldas,5530,1040.71163,0,0.725179525172769,0.387986861117156,-0.833752282291613,-1.69231274618295,0.323070402102288,Caldas
Caldas,5590,1339.8667,1,0.725179525172769,0.387986861117156,-0.31442955213377,-0.142897573681511,0.377893364949951,Caldas
Caldas,5611,117215.97761,1,0.725179525172769,0.387986861117156,0.313631394345861,-0.142897573681511,0.369603668067442,Caldas
Caldas,5612,1131.4005,1,0.725179525172769,0.387986861117156,0.112680042278006,-0.142897573681511,0.38295924191391,Caldas
Caldas,5613,40923.70866,1,0.725179525172769,0.387986861117156,0.00692734156857739,-0.142897573681511,0.401719292832262,Caldas
Caldas,5619,62003.81289,0,0.725179525172769,0.387986861117156,-1.36708504329005,-2.08492110079166,0.328559692324949,Caldas
Caldas,5621,3838.0869,1,0.725179525172769,0.387986861117156,0.142110714533138,-0.142897573681511,0.372646454446072,Caldas
Caldas,5629,1168.7782,0,0.725179525172769,0.387986861117156,-0.0938333969050369,-0.40764616127565,0.33998637059159,Caldas
Caldas,5630,33966.44025,1,0.725179525172769,0.387986861117156,-0.575877632944376,-0.142897573681511,0.404559756132701,Caldas
Caldas,5812,120.614,1,0.725179525172769,0.387986861117156,0.487322296010688,-0.142897573681511,1,Caldas
Caldas,5813,3132.14,1,0.725179525172769,0.387986861117156,0.822329459613037,-0.142897573681511,0.368751787325225,Caldas
Caldas,5820,1002.7214,0,0.725179525172769,0.387986861117156,1.68814292280317,1.85257939320526,0.240918707645996,Caldas
Caldas,5911,756.4023,0,0.725179525172769,0.387986861117156,0.243356846648619,0.47783296007974,0.274639055248049,Caldas
Caldas,5912,176.9933,0,0.725179525172769,0.387986861117156,1.28444370672669,1.46696257393238,0.271847213014512,Caldas
Caldas,5914,517.3947,0,0.725179525172769,0.387986861117156,-0.485652235851119,-0.748409874478773,0.301456603113463,Caldas
Caldas,5920,259.0364,0,0.725179525172769,0.387986861117156,0.130335445205043,0.411091106503311,0.276216989368688,Caldas
Caldas,6010,3795.3371,1,0.725179525172769,0.387986861117156,-0.456854742809075,-0.142897573681511,0.378348946692155,Caldas
Caldas,6020,899.9388,0,0.725179525172769,0.387986861117156,0.217105112354903,0.429630387174354,0.272967867292121,Caldas
Caldas,6110,15191.26158,1,0.725179525172769,0.387986861117156,0.831695941394934,-0.142897573681511,0.366214275646243,Caldas
Caldas,6120,9165.47738,0,0.725179525172769,0.387986861117156,0.225802183538717,-0.0125085408616951,0.317847023679082,Caldas
Caldas,6130,265.5129,0,0.725179525172769,0.387986861117156,-0.0522831187544122,-0.117770347820319,0.295884045281419,Caldas
Caldas,6190,8716.43476,1,0.725179525172769,0.387986861117156,-0.0411493750505657,-0.142897573681511,0.3794156690158,Caldas
Caldas,6201,16685.11857,0,0.725179525172769,0.387986861117156,1.93659964129899,2.26771229328346,0.239706144426747,Caldas
Caldas,6202,5363.20133,0,0.725179525172769,0.387986861117156,2.06202874339366,1.94065196529344,0.220388702922182,Caldas
Caldas,6209,516.9442,0,0.725179525172769,0.387986861117156,1.01291253666905,1.36133703365535,0.253525977947028,Caldas
Caldas,6311,1202.01813,1,0.725179525172769,0.387986861117156,0.427996368046113,-0.142897573681511,0.385981898602665,Caldas
Caldas,6312,122.5061,0,0.725179525172769,0.387986861117156,1.18139981182028,1.47932303006996,0.271863684733016,Caldas
Caldas,6391,174.3727,0,0.725179525172769,0.387986861117156,-0.169205968954512,-0.0422957940715647,0.28752722505559,Caldas
Caldas,6399,88.53137,0,0.725179525172769,0.387986861117156,1.34547692395192,1.79939890849085,0.269479504453173,Caldas
Caldas,6411,646.1531,1,0.725179525172769,0.387986861117156,0.445418967552611,-0.142897573681511,0.426779042588625,Caldas
Caldas,6412,12838.3776,0,0.725179525172769,0.387986861117156,1.93659964129899,2.26771229328346,0.239706144426747,Caldas
Caldas,6422,972.0538,1,0.725179525172769,0.387986861117156,-0.180646994261855,-0.142897573681511,0.39507172416107,Caldas
Caldas,6423,492.2022,0,0.725179525172769,0.387986861117156,0.215128476403195,0.275459823189362,0.29610596883485,Caldas
Caldas,6424,3765.42054,1,0.725179525172769,0.387986861117156,0.109506129021247,-0.142897573681511,0.390666123876728,Caldas
Caldas,6431,150.8961,0,0.725179525172769,0.387986861117156,1.25990376769178,1.53463088777837,0.256650164914996,Caldas
Caldas,6492,777.24943,0,0.725179525172769,0.387986861117156,0.343704186355913,0.844735277280816,0.268649364552234,Caldas
Caldas,6494,673.7078,1,0.725179525172769,0.387986861117156,0.673386259714628,-0.142897573681511,0.390170165899262,Caldas
Caldas,6495,763.6066,1,0.725179525172769,0.387986861117156,-0.252437274890893,-0.142897573681511,0.425193293174499,Caldas
Caldas,6499,8601.1146,0,0.725179525172769,0.387986861117156,-0.612530859711928,-1.04055287462915,0.313401854226566,Caldas
Caldas,6511,8236.6871,0,0.725179525172769,0.387986861117156,1.05331858676726,1.34018311272515,0.287190185678809,Caldas
Caldas,6512,2152.85736,1,0.725179525172769,0.387986861117156,0.947251485736795,-0.142897573681511,0.357094090165003,Caldas
Caldas,6515,806.4389,0,0.725179525172769,0.387986861117156,0.359091252903797,0.754662719926365,0.270736432969976,Caldas
Caldas,6521,1897.5937,1,0.725179525172769,0.387986861117156,0.325409397072006,-0.142897573681511,0.392149677709229,Caldas
Caldas,6522,628.6592,1,0.725179525172769,0.387986861117156,0.524832905205023,-0.142897573681511,0.369194240069176,Caldas
Caldas,6523,9846.12553,1,0.725179525172769,0.387986861117156,0.226430020604057,-0.142897573681511,0.387401354877033,Caldas
Caldas,6531,155.5933,0,0.725179525172769,0.387986861117156,0.808635018413409,1.24737328266101,0.250588843027989,Caldas
Caldas,6532,218.2197,0,0.725179525172769,0.387986861117156,0.806787400913859,0.994016593725433,0.262024734514781,Caldas
Caldas,6612,122.5009,0,0.725179525172769,0.387986861117156,0.703862128363798,1.06618384237495,0.279674927413422,Caldas
Caldas,6614,265.212,1,0.725179525172769,0.387986861117156,0.0366839419999364,-0.142897573681511,0.377677988073197,Caldas
Caldas,6621,248.3359,0,0.725179525172769,0.387986861117156,0.548677071045159,0.618601233858817,0.246593600590097,Caldas
Caldas,6630,192.1646,0,0.725179525172769,0.387986861117156,0.902048091026294,1.45003592245553,0.266087603125115,Caldas
Caldas,6810,6463.40037,0,0.725179525172769,0.387986861117156,0.596380164689236,0.488030392471375,0.308141634960662,Caldas
Caldas,6820,28419.88801,0,0.725179525172769,0.387986861117156,1.0971647500379,1.35228638090489,0.281026011463477,Caldas
Caldas,6910,20413.00192,0,0.725179525172769,0.387986861117156,0.535342809588693,0.460464804976473,0.302109570136463,Caldas
Caldas,6920,18119.33735,0,0.725179525172769,0.387986861117156,0.538598684428383,0.69631860504232,0.261709714546433,Caldas
Caldas,7010,1770.01409,0,0.725179525172769,0.387986861117156,0.309234168687002,0.535709822492554,0.31941670700642,Caldas
Caldas,7020,6380.18125,0,0.725179525172769,0.387986861117156,1.50409184919551,1.94021890792064,0.265837402569244,Caldas
Caldas,7111,4438.4176,0,0.725179525172769,0.387986861117156,0.541663927745285,0.67043776267452,0.298366515902596,Caldas
Caldas,7112,8242.0919,0,0.725179525172769,0.387986861117156,0.302753092955202,0.526388944107092,0.254184536426757,Caldas
Caldas,7120,2230.2075,0,0.725179525172769,0.387986861117156,0.914346305568709,1.16987151054272,0.261353463713952,Caldas
Caldas,7210,2001.03444,1,0.725179525172769,0.387986861117156,-0.431576894805836,-0.142897573681511,0.368950646045742,Caldas
Caldas,7310,16694.48575,0,0.725179525172769,0.387986861117156,1.14675838811483,1.52350991480455,0.248733126427334,Caldas
Caldas,7320,2687.4506,1,0.725179525172769,0.387986861117156,1.28866987581429,-0.142897573681511,0.387387521560801,Caldas
Caldas,7410,1913.4314,0,0.725179525172769,0.387986861117156,0.909365345865421,1.17117715662801,0.264780057624357,Caldas
Caldas,7420,617.1142,0,0.725179525172769,0.387986861117156,0.230021230997661,-0.122692374324946,0.310360744251181,Caldas
Caldas,7490,6199.96158,0,0.725179525172769,0.387986861117156,0.407263455981119,0.532233489525566,0.303164266402531,Caldas
Caldas,7500,7997.2211,1,0.725179525172769,0.387986861117156,0.308020987999178,-0.142897573681511,0.369797137962181,Caldas
Caldas,7710,150.6806,0,0.725179525172769,0.387986861117156,0.708046269653484,0.575359057328252,0.309253891716204,Caldas
Caldas,7722,460.7884,1,0.725179525172769,0.387986861117156,-0.444522256983583,-0.142897573681511,0.538543632669413,Caldas
Caldas,7729,251.9432,0,0.725179525172769,0.387986861117156,-0.577088227112779,-1.33194347196621,0.31965856021975,Caldas
Caldas,7730,2021.38322,0,0.725179525172769,0.387986861117156,0.564518796418708,0.456834996945245,0.30086730698725,Caldas
Caldas,7810,2793.66981,0,0.725179525172769,0.387986861117156,0.733111883728043,1.06494510884823,0.293696020957566,Caldas
Caldas,7820,703.4127,0,0.725179525172769,0.387986861117156,1.72927494963516,2.17365427517562,0.261578341774237,Caldas
Caldas,7911,3761.0265,0,0.725179525172769,0.387986861117156,0.201034073846933,0.0816173747223903,0.30352214404985,Caldas
Caldas,7912,612.3466,0,0.725179525172769,0.387986861117156,-0.0185806874762234,-0.000664283267802205,0.292049821181919,Caldas
Caldas,7990,443.2611,0,0.725179525172769,0.387986861117156,-0.317570622932166,-0.50054033992306,0.310525138466164,Caldas
Caldas,8010,28687.94916,0,0.725179525172769,0.387986861117156,0.855427579944845,0.975533360567892,0.309890506126451,Caldas
Caldas,8020,2768.5843,1,0.725179525172769,0.387986861117156,0.286428485432015,-0.142897573681511,0.384574726031434,Caldas
Caldas,8121,69378.91996,0,0.725179525172769,0.387986861117156,-0.282831566355706,-0.8103976869099,0.32885715991261,Caldas
Caldas,8129,792.3807,0,0.725179525172769,0.387986861117156,0.540521686259403,0.365538048753071,0.297283370497316,Caldas
Caldas,8130,8467.17467,1,0.725179525172769,0.387986861117156,0.330135110300279,-0.142897573681511,0.373054435641389,Caldas
Caldas,8219,1355.7449,0,0.725179525172769,0.387986861117156,-1.34427467156337,-1.88472016241399,0.285802725442966,Caldas
Caldas,8220,85530.74732,1,0.725179525172769,0.387986861117156,1.04529920748973,-0.142897573681511,0.364128962140194,Caldas
Caldas,8230,4469.73681,1,0.725179525172769,0.387986861117156,0.196687467062532,-0.142897573681511,0.370858911475451,Caldas
Caldas,8291,1458.67,0,0.725179525172769,0.387986861117156,-0.136868023332567,0.0421719074634778,0.259820410605246,Caldas
Caldas,8292,1168.46656,0,0.725179525172769,0.387986861117156,0.917661733340857,1.01976705346463,0.283330890527041,Caldas
Caldas,8299,1912.2382,0,0.725179525172769,0.387986861117156,0.0572587459695375,0.187694814735276,0.269476917476416,Caldas
Caldas,8411,925.89153,1,0.725179525172769,0.387986861117156,-0.255607006076424,-0.142897573681511,0.400312287990811,Caldas
Caldas,8412,73737.01097,1,0.725179525172769,0.387986861117156,-0.380737661780242,-0.142897573681511,0.385643898214516,Caldas
Caldas,8413,15907.08148,0,0.725179525172769,0.387986861117156,-0.402516819164401,-0.627798164751022,0.366745781404344,Caldas
Caldas,8414,4173.3062,0,0.725179525172769,0.387986861117156,-0.0955792820319616,-0.161292342484245,0.332286191458628,Caldas
Caldas,8415,6856.36111,1,0.725179525172769,0.387986861117156,-0.451591733530513,-0.142897573681511,0.401195644108182,Caldas
Caldas,8421,220.3574,0,0.725179525172769,0.387986861117156,-0.660406296107697,-0.226640521684701,0.301773876250936,Caldas
Caldas,8422,2388.2956,0,0.725179525172769,0.387986861117156,-0.317099435761779,-0.542392664010943,0.341540691618389,Caldas
Caldas,8423,26236.07454,1,0.725179525172769,0.387986861117156,-0.0569369030040375,-0.142897573681511,0.393974627426845,Caldas
Caldas,8424,24250.38275,1,0.725179525172769,0.387986861117156,-0.305215015764043,-0.142897573681511,0.401566304565345,Caldas
Caldas,8430,6251.34211,1,0.725179525172769,0.387986861117156,0.20812113401522,-0.142897573681511,0.402998417149376,Caldas
Caldas,8511,5807.92475,0,0.725179525172769,0.387986861117156,-1.33491473765721,-1.87590864901084,0.336693964945834,Caldas
Caldas,8512,4475.4081,1,0.725179525172769,0.387986861117156,0.0286897408951319,-0.142897573681511,0.364450866902616,Caldas
Caldas,8513,8752.1438,1,0.725179525172769,0.387986861117156,-0.981426225888197,-0.142897573681511,0.415670285504744,Caldas
Caldas,8521,3154.0703,1,0.725179525172769,0.387986861117156,-0.825496008825248,-0.142897573681511,0.412438082101201,Caldas
Caldas,8522,263.3979,1,0.725179525172769,0.387986861117156,-1.17082493587366,-0.142897573681511,0.415996551876286,Caldas
Caldas,8523,1090.2563,1,0.725179525172769,0.387986861117156,-0.701711342656296,-0.142897573681511,0.398672216601119,Caldas
Caldas,8530,93678.11551,0,0.725179525172769,0.387986861117156,-1.01193588403208,-1.58951463309483,0.326429992621647,Caldas
Caldas,8541,1641.9797,1,0.725179525172769,0.387986861117156,-0.55039042639318,-0.142897573681511,0.372710101918104,Caldas
Caldas,8543,487.5855,0,0.725179525172769,0.387986861117156,0.102846353207269,0.258071966827914,0.324297332970533,Caldas
Caldas,8544,46841.68927,1,0.725179525172769,0.387986861117156,0.892397526789508,-0.142897573681511,0.387496516382885,Caldas
Caldas,8551,11094.68321,1,0.725179525172769,0.387986861117156,-0.288869500398859,-0.142897573681511,0.382747690739524,Caldas
Caldas,8552,3468.09065,1,0.725179525172769,0.387986861117156,0.204527967489391,-0.142897573681511,0.365055367099413,Caldas
Caldas,8553,3479.8329,1,0.725179525172769,0.387986861117156,0.312499327049968,-0.142897573681511,0.36666195256982,Caldas
Caldas,8559,9663.02139,0,0.725179525172769,0.387986861117156,-0.452421048245277,-0.579814037376466,0.292291632768946,Caldas
Caldas,8560,443.6538,0,0.725179525172769,0.387986861117156,0.203518070661155,0.621007983246089,0.260935393106988,Caldas
Caldas,8610,95217.76616,1,0.725179525172769,0.387986861117156,-0.443331257747488,-0.142897573681511,0.391483290750948,Caldas
Caldas,8621,49456.83517,0,0.725179525172769,0.387986861117156,0.261788554999358,0.161122249424304,0.288581646515228,Caldas
Caldas,8622,11563.84028,0,0.725179525172769,0.387986861117156,0.683847517367157,0.764170198569564,0.305030892501637,Caldas
Caldas,8691,6924.0455,1,0.725179525172769,0.387986861117156,0.306933868342474,-0.142897573681511,0.370688270996495,Caldas
Caldas,8692,6266.58281,0,0.725179525172769,0.387986861117156,0.460546215465786,0.442628375493214,0.307076897625375,Caldas
Caldas,8699,3220.73911,0,0.725179525172769,0.387986861117156,0.201103423980899,0.31678940630286,0.285126044755237,Caldas
Caldas,8710,1053.1988,1,0.725179525172769,0.387986861117156,0.415368055694615,-0.142897573681511,0.359556064751597,Caldas
Caldas,8720,717.98613,1,0.725179525172769,0.387986861117156,-0.9429144669511,-0.142897573681511,0.380733135180385,Caldas
Caldas,8730,3464.2874,1,0.725179525172769,0.387986861117156,0.656533365755634,-0.142897573681511,0.386071328019381,Caldas
Caldas,8790,560.3108,1,0.725179525172769,0.387986861117156,0.391344127879512,-0.142897573681511,0.384186271512469,Caldas
Caldas,8810,1535.4971,1,0.725179525172769,0.387986861117156,0.119927756570241,-0.142897573681511,0.387593914996185,Caldas
Caldas,8891,15288.94082,0,0.725179525172769,0.387986861117156,-1.59063446117214,-2.19255874065017,0.332080701534292,Caldas
Caldas,8899,9984.6311,1,0.725179525172769,0.387986861117156,-1.13933112951911,-0.142897573681511,0.394456752877845,Caldas
Caldas,9001,370.1182,1,0.725179525172769,0.387986861117156,0.225006660832802,-0.142897573681511,0.401008741576795,Caldas
Caldas,9004,253.14032,0,0.725179525172769,0.387986861117156,1.46640264326333,1.93562014104909,0.251290702810271,Caldas
Caldas,9005,1263.42335,0,0.725179525172769,0.387986861117156,-0.436751258068304,-0.777900542676931,0.304911774217537,Caldas
Caldas,9007,5802.81465,1,0.725179525172769,0.387986861117156,-0.359177140512778,-0.142897573681511,0.364946814363028,Caldas
Caldas,9008,240.0366,0,0.725179525172769,0.387986861117156,-1.04978200199125,-1.58260280636984,0.327323490297756,Caldas
Caldas,9101,1237.16595,0,0.725179525172769,0.387986861117156,0.243179863723167,0.668099118717364,0.290343703151694,Caldas
Caldas,9103,334.1639,0,0.725179525172769,0.387986861117156,-0.315125819952254,-0.579931634676652,0.318975584740556,Caldas
Caldas,9200,29520.90516,1,0.725179525172769,0.387986861117156,-0.735530472577766,-0.142897573681511,0.379962499870797,Caldas
Caldas,9311,2200.4877,0,0.725179525172769,0.387986861117156,-0.236587570302755,-0.506456244805948,0.336845159974316,Caldas
Caldas,9312,4636.81592,1,0.725179525172769,0.387986861117156,-0.168418049533291,-0.142897573681511,0.374866991147211,Caldas
Caldas,9319,3951.0853,1,0.725179525172769,0.387986861117156,-0.220956609013013,-0.142897573681511,0.389390179594157,Caldas
Caldas,9321,240.4936,0,0.725179525172769,0.387986861117156,0.824622942936667,0.945151320857778,0.305085830549548,Caldas
Caldas,9329,4669.73753,0,0.725179525172769,0.387986861117156,0.964700662865007,1.15721020436185,0.290305789588524,Caldas
Caldas,9411,8065.11954,1,0.725179525172769,0.387986861117156,-0.0726484573913239,-0.142897573681511,0.394633168059995,Caldas
Caldas,9412,1425.1861,1,0.725179525172769,0.387986861117156,-0.0593893539938467,-0.142897573681511,0.398031507384386,Caldas
Caldas,9491,15624.98627,1,0.725179525172769,0.387986861117156,-0.916287525113328,-0.142897573681511,0.396117281939395,Caldas
Caldas,9492,1896.2655,1,0.725179525172769,0.387986861117156,-0.475911723009751,-0.142897573681511,0.384741251531179,Caldas
Caldas,9499,11757.31179,1,0.725179525172769,0.387986861117156,-0.596498228906796,-0.142897573681511,0.387373359832858,Caldas
Caldas,9511,5408.09549,0,0.725179525172769,0.387986861117156,-0.0153697978554793,-0.170537298413185,0.313762268364794,Caldas
Caldas,9512,3429.6337,0,0.725179525172769,0.387986861117156,-0.532298220582751,-1.02833919213175,0.303865385269823,Caldas
Caldas,9521,523.4991,0,0.725179525172769,0.387986861117156,-0.0478307044432154,-0.0927599121303769,0.314956631692284,Caldas
Caldas,9522,7198.50432,0,0.725179525172769,0.387986861117156,-0.915929018992594,-1.6911875673825,0.332624776964279,Caldas
Caldas,9523,689.73374,0,0.725179525172769,0.387986861117156,-1.09654305792449,-1.76506267300617,0.329718516818334,Caldas
Caldas,9524,2121.0471,0,0.725179525172769,0.387986861117156,-0.569922953545379,-1.20830403021379,0.308698910129432,Caldas
Caldas,9529,20194.58679,1,0.725179525172769,0.387986861117156,-0.549024794289694,-0.142897573681511,0.383161934660153,Caldas
Caldas,9601,618.13313,0,0.725179525172769,0.387986861117156,-1.57314945227466,-2.40928817207169,0.324028086045008,Caldas
Caldas,9602,52166.04603,0,0.725179525172769,0.387986861117156,-0.632913084495194,-1.23891959454562,0.331238050388641,Caldas
Caldas,9603,5444.42044,1,0.725179525172769,0.387986861117156,-0.131484365566518,-0.142897573681511,0.381010860908195,Caldas
Caldas,9609,29724.33435,1,0.725179525172769,0.387986861117156,0.331029663473664,-0.142897573681511,0.366283454134841,Caldas
Caldas,9700,116183.99597,0,0.725179525172769,0.387986861117156,-0.932197937020552,-1.70537616722373,0.320961848420384,Caldas
Caldas,9900,575.63012,0,0.725179525172769,0.387986861117156,-0.439229037152898,-0.217104858018337,0.30194979172237,Caldas
Caqueta,0,268.87603,0,-0.449549129223082,0.273790514047069,0.0599919786147816,0.265079776242268,0.226730345544801,Caqueta
Caqueta,111,1490.9556,0,-0.449549129223082,0.273790514047069,-1.70283190314868,-2.42580108153463,0.281248426470324,Caqueta
Caqueta,113,6886.73647,0,-0.449549129223082,0.273790514047069,-1.70185793031891,-2.23021220620703,0.251861408254692,Caqueta
Caqueta,119,93.84707,0,-0.449549129223082,0.273790514047069,-0.972530614892182,-1.13798095276307,0.248507523544224,Caqueta
Caqueta,121,2404.24543,0,-0.449549129223082,0.273790514047069,-0.320653328530151,-0.457961343192135,0.253138191740451,Caqueta
Caqueta,122,9304.87773,0,-0.449549129223082,0.273790514047069,-0.844862674675301,-0.757552637244055,0.242096587258794,Caqueta
Caqueta,123,11960.32123,0,-0.449549129223082,0.273790514047069,-0.40347316245671,-0.345146750558494,0.204660513520046,Caqueta
Caqueta,124,2206.85661,0,-0.449549129223082,0.273790514047069,0.460157495220206,0.750698964969952,0.190149583752773,Caqueta
Caqueta,125,377.9135,0,-0.449549129223082,0.273790514047069,1.84376340472791,1.74274508377404,0.0947440041779803,Caqueta
Caqueta,127,2484.0974,0,-0.449549129223082,0.273790514047069,-1.12272464496995,-1.31232464587419,0.214404701840581,Caqueta
Caqueta,128,1090.6394,0,-0.449549129223082,0.273790514047069,-1.4819016735374,-1.38617796918912,0.159527987506289,Caqueta
Caqueta,129,1257.5305,1,-0.449549129223082,0.273790514047069,-0.838557164291701,-0.142897573681511,0.312955248409225,Caqueta
Caqueta,130,739.35474,0,-0.449549129223082,0.273790514047069,0.224326634085614,0.57980651332936,0.183878117092615,Caqueta
Caqueta,141,254154.93776,1,-0.449549129223082,0.273790514047069,-1.75553208866544,-0.142897573681511,0.360704300273424,Caqueta
Caqueta,142,715.75253,1,-0.449549129223082,0.273790514047069,-0.169508974669711,-0.142897573681511,0.276332972637151,Caqueta
Caqueta,144,4111.78129,1,-0.449549129223082,0.273790514047069,-1.56619429573116,-0.142897573681511,0.319880322212536,Caqueta
Caqueta,145,11740.64614,1,-0.449549129223082,0.273790514047069,-0.507016630350233,-0.142897573681511,0.280173698052539,Caqueta
Caqueta,149,317.352,0,-0.449549129223082,0.273790514047069,-4.79218115179162,-3.6669143635913,0.229129004892812,Caqueta
Caqueta,150,2839.56813,1,-0.449549129223082,0.273790514047069,-1.0754149787007,-0.142897573681511,0.322059903024256,Caqueta
Caqueta,161,68149.47207,1,-0.449549129223082,0.273790514047069,-1.88864554914803,-0.142897573681511,0.352743868082907,Caqueta
Caqueta,162,5070.88242,1,-0.449549129223082,0.273790514047069,-0.843433598149633,-0.142897573681511,0.325586637419128,Caqueta
Caqueta,220,576.781,0,-0.449549129223082,0.273790514047069,-2.42674517439985,-3.02732852860021,0.305657280104068,Caqueta
Caqueta,311,738.3945,0,-0.449549129223082,0.273790514047069,-2.51389078825054,-2.8340010041718,0.293576412216088,Caqueta
Caqueta,312,1624.84099,0,-0.449549129223082,0.273790514047069,-2.49210050381783,-2.98955766799173,0.318732903049101,Caqueta
Caqueta,321,1308.9416,1,-0.449549129223082,0.273790514047069,-1.30847586133288,-0.142897573681511,0.329759835985155,Caqueta
Caqueta,322,1492.79905,1,-0.449549129223082,0.273790514047069,-0.989531396311176,-0.142897573681511,0.362377936219501,Caqueta
Caqueta,610,86.38598,0,-0.449549129223082,0.273790514047069,-0.0398255039816392,0.240690139693087,0.230732399876069,Caqueta
Caqueta,811,264.05353,0,-0.449549129223082,0.273790514047069,-0.380423091688682,-0.297105226895939,0.29262983842514,Caqueta
Caqueta,812,593.0725,1,-0.449549129223082,0.273790514047069,-0.0935784054166139,-0.142897573681511,0.286227404308202,Caqueta
Caqueta,910,87.62709,0,-0.449549129223082,0.273790514047069,-0.0337370438225124,0.161846882407079,0.225835019656288,Caqueta
Caqueta,1011,2850.70249,1,-0.449549129223082,0.273790514047069,-0.115891371608374,-0.142897573681511,0.268697323059966,Caqueta
Caqueta,1040,15529.03809,1,-0.449549129223082,0.273790514047069,-0.376037574638351,-0.142897573681511,0.283124590173341,Caqueta
Caqueta,1051,188.40669,0,-0.449549129223082,0.273790514047069,0.161368996525852,0.392527742931916,0.199458899821851,Caqueta
Caqueta,1072,2347.35175,1,-0.449549129223082,0.273790514047069,-1.35979198888834,-0.142897573681511,0.27284947215129,Caqueta
Caqueta,1081,14885.29031,1,-0.449549129223082,0.273790514047069,-0.453158921089399,-0.142897573681511,0.290676676848631,Caqueta
Caqueta,1082,422.85474,0,-0.449549129223082,0.273790514047069,0.123962913706166,0.624565928232663,0.162028230138094,Caqueta
Caqueta,1084,1197.40689,1,-0.449549129223082,0.273790514047069,-0.430575635102588,-0.142897573681511,0.301504167908753,Caqueta
Caqueta,1089,162.55946,0,-0.449549129223082,0.273790514047069,1.33037484746299,2.21178708021498,0.153224921113614,Caqueta
Caqueta,1090,187.84089,0,-0.449549129223082,0.273790514047069,0.976680501042208,1.50486186696688,0.137013332298613,Caqueta
Caqueta,1103,342.30925,0,-0.449549129223082,0.273790514047069,-0.291397652236967,-0.159851299267296,0.237586946295114,Caqueta
Caqueta,1104,505.36547,0,-0.449549129223082,0.273790514047069,-0.472023467659138,-0.549237140781824,0.282973620963011,Caqueta
Caqueta,1311,312.2661,0,-0.449549129223082,0.273790514047069,0.140892059374478,0.930427386218337,0.162496081409438,Caqueta
Caqueta,1312,56.94156,0,-0.449549129223082,0.273790514047069,1.93659964129899,2.70884863749655,0.0986848367828336,Caqueta
Caqueta,1313,500.94097,0,-0.449549129223082,0.273790514047069,0.679893599594744,1.07820655947125,0.152805675786659,Caqueta
Caqueta,1391,54.19165,0,-0.449549129223082,0.273790514047069,-1.95748147082691,-2.45932711742715,0.24764706569214,Caqueta
Caqueta,1392,573.14275,0,-0.449549129223082,0.273790514047069,-0.12165568624793,0.255637979167201,0.182346689478385,Caqueta
Caqueta,1393,98.35706,1,-0.449549129223082,0.273790514047069,-0.930901989960771,-0.142897573681511,0.275323776014972,Caqueta
Caqueta,1399,262.89927,0,-0.449549129223082,0.273790514047069,-0.807706845118867,-1.01251555770189,0.212485066206989,Caqueta
Caqueta,1410,9521.85519,0,-0.449549129223082,0.273790514047069,1.19982706564655,1.97697328225086,0.126818574809356,Caqueta
Caqueta,1512,952.86336,1,-0.449549129223082,0.273790514047069,-1.02988081159801,-0.142897573681511,0.283905674061934,Caqueta
Caqueta,1513,340.34754,0,-0.449549129223082,0.273790514047069,-3.60216033392128,-4.30581625903907,0.196817190120359,Caqueta
Caqueta,1522,255.60957,0,-0.449549129223082,0.273790514047069,0.851012415641782,1.1770001058459,0.126436348552051,Caqueta
Caqueta,1610,588.3985,1,-0.449549129223082,0.273790514047069,-0.836756474249397,-0.142897573681511,0.283225273818518,Caqueta
Caqueta,1630,1515.53874,0,-0.449549129223082,0.273790514047069,-1.00405861710565,-1.11198047451942,0.265573101682572,Caqueta
Caqueta,1690,830.09348,0,-0.449549129223082,0.273790514047069,-2.06988135522053,-2.02872681875302,0.273045400201695,Caqueta
Caqueta,1702,198.80596,0,-0.449549129223082,0.273790514047069,0.79049663978431,1.76100580939543,0.127682241283208,Caqueta
Caqueta,1709,287.9434,0,-0.449549129223082,0.273790514047069,0.538128487299348,1.24966130376182,0.150431179583622,Caqueta
Caqueta,1811,892.72201,0,-0.449549129223082,0.273790514047069,1.3177637848817,2.37369539982602,0.13159384870124,Caqueta
Caqueta,2023,638.18532,0,-0.449549129223082,0.273790514047069,1.33063330621332,2.30878111323523,0.145591895095065,Caqueta
Caqueta,2100,122.8198,0,-0.449549129223082,0.273790514047069,1.46640264326333,2.51514726065367,0.126237429261418,Caqueta
Caqueta,2229,140.583,0,-0.449549129223082,0.273790514047069,1.09849164865911,2.16511706238423,0.124777393324932,Caqueta
Caqueta,2310,815.39184,0,-0.449549129223082,0.273790514047069,0.668323618953357,1.12590100137898,0.172793590203058,Caqueta
Caqueta,2394,299.879,0,-0.449549129223082,0.273790514047069,0.326627306854707,0.683766824972221,0.166777271499988,Caqueta
Caqueta,2395,556.88835,0,-0.449549129223082,0.273790514047069,-1.22457720162852,-1.60321299834514,0.273291668572667,Caqueta
Caqueta,2396,92.44788,0,-0.449549129223082,0.273790514047069,-0.0543211588385929,-0.0860033269739496,0.236231119505647,Caqueta
Caqueta,2511,6606.03879,0,-0.449549129223082,0.273790514047069,-0.0646003592398537,-0.11029268170634,0.237358345573865,Caqueta
