state,industry,people,wages,education
Huila,2399,346.7171,625702000,3467.1710000000003
Huila,2511,17555.01312,15440036933,75521.83556
Huila,2592,2249.43718,1931597314,10366.81554
Huila,2593,151.0201,513468340.00000006,1510.201
Huila,2599,3374.7246999999998,9677863563,15279.3888
Huila,2750,453.7107,479169432,3055.5513
Huila,2815,99.76954,99769540,897.9258600000001
Huila,2819,1343.453,940417100,4030.359
Huila,2829,831.5092,831509200,2494.5276
Huila,2910,421.0852,667094000,4210.852000000001
Huila,2930,216.0104,324015600,1080.0520000000001
Huila,3110,31692.06563,34726854200.2,145346.98226
Huila,3210,920.6455,1954781000,6713.2023
Huila,3290,6655.5749399999995,2745275435,31255.146
Huila,3311,1945.088,2599121986,13401.2165
Huila,3312,5712.68215,9938660835,40909.0502
Huila,3313,1198.7154,2105077350,9878.5577
Huila,3320,347.5037,695007400,3127.5333
Huila,3511,3805.8427500000003,6633149275.700001,26891.9666
Huila,3512,173.5789,8678945,694.3156
Huila,3513,3583.7341,9654782532,31258.4234
Huila,3514,2324.6819,3949939120,14485.2001
Huila,3520,5051.7788,7833894008,36646.1138
Huila,3600,11037.64107,22344844976,71357.29924
Huila,3811,6969.32832,7655778498.1,33537.14652
Huila,3812,2223.3677000000002,2880392910,11385.5572
Huila,3821,789.86,236958000,789.86
Huila,3830,15291.68823,6368121700.5,46596.64402
Huila,3900,215.2606,430521200,2152.606
Huila,4111,168675.32413,169759164517.4,695860.43131
Huila,4112,25389.87699,23152877967,113525.89883
Huila,4210,44249.82575,62570042703,232334.1696
Huila,4220,427.8892,868403300,3374.8457000000003
Huila,4290,33837.35049,39767901309.8,199102.82505
Huila,4312,183.3055,214467435,1466.444
Huila,4321,16937.44194,18140661831.728,110890.73856
Huila,4322,9118.75394,9596126760,46648.77492
Huila,4329,684.3017,590515780,4423.7393
Huila,4330,17015.85478,14643283577.5,76402.1827
Huila,4390,726.2631,1355860500,4455.1639
Huila,4511,2870.96572,4036061033.6,23281.89482
Huila,4512,2083.18519,2863656005,11177.14425
Huila,4520,57792.92109,65646124268.8,256189.61239
Huila,4530,12253.36836,18486059996.912,66504.04965
Huila,4541,4102.5809,3611056429,25659.5518
Huila,4542,37238.74321,35145504661,162742.49677
Huila,4610,421.99969999999996,598084350,2852.2696
Huila,4620,13003.02105,17677564212.9,82055.26985
Huila,4631,23814.02602,28426102405.8,147514.13915
Huila,4632,2454.7558,2708789910.7,18827.4768
Huila,4642,474.52344,607305498,3357.5147
Huila,4643,119.8151,83870570,599.0755
Huila,4644,1045.5235,1965249050,7095.2055
Huila,4645,4199.0316,6836268202.2,36556.249599999996
Huila,4649,6573.8384,6317824249,39673.8107
Huila,4651,152.5376,457612800,1525.376
Huila,4652,1757.7981,2796490898.8,15123.2126
Huila,4653,668.0222,1311620600,4299.4438
Huila,4659,1246.95378,2073789650,10070.526179999999
Huila,4661,1005.3739,2090667660,7779.2705
Huila,4663,6361.07272,7196040202.1,36223.15018
Huila,4664,4002.871,11338696853.5,34814.0555
Huila,4665,2586.46013,2205862061,12245.55585
Huila,4669,251.1338,502267600,2260.2042
Huila,4711,122719.76588,134126865605.212,583153.53944
Huila,4719,15554.76704,14599634227.800001,95763.68295
Huila,4721,28714.3976,28578905579.4,126617.3661
Huila,4722,5997.9833,6658080150,26859.373
Huila,4723,22405.02747,33338315026.6,92400.99730999999
Huila,4724,13885.59447,12486585984.5,72349.72763
Huila,4729,15280.01337,11085344743.4,68561.20007
Huila,4731,9205.61374,11923636264.2,50443.673
Huila,4732,868.669,1998224590,6625.9884999999995
Huila,4741,6903.5374,6982017513.6,44651.9112
Huila,4751,6037.67378,9184389361.3,39982.1892
Huila,4752,37332.25113,48395626628,227106.58442
Huila,4754,12129.15895,13196860458.48,78277.48494
Huila,4755,4413.8169,3389428566.2,21388.0285
Huila,4759,14135.52768,16357914851.49,89299.49683
Huila,4761,12156.60949,8798509503.2,77044.90453
Huila,4762,576.26,576260000,2610.1153000000004
Huila,4769,2415.44384,1935252480,12916.076700000001
Huila,4771,26720.6789,22337279638.7,180519.5263
Huila,4772,14858.2016,16196589477.699999,85438.3432
Huila,4773,35201.28034,36365082613.114,248870.36818
Huila,4774,9907.22006,9789762869.1,66185.66836
Huila,4775,1549.3997,1847611960,5130.7795
Huila,4781,33235.94252,21157572904,128994.6737
Huila,4782,1932.9321,1297865730,10882.1068
Huila,4789,10107.37159,6529284474,41696.2937
Huila,4791,3480.7498,2035485118,23776.4257
Huila,4792,26416.989559999998,8317156203.3,143947.9852
Huila,4799,5189.92107,3310133082.2,22928.05641
Huila,4921,124243.73795,112173975513.8694,558283.61642
Huila,4922,1923.2058,3131401025,11802.079
Huila,4923,48075.3802,47278840614.45,197011.89954
Huila,5021,1292.786,1292786000,5171.144
Huila,5111,135.8824,135882400,679.4119999999999
Huila,5121,149.956,299912000,1199.648
Huila,5210,1234.306,1324453200,6734.950000000001
Huila,5221,9397.5763,12007999321,53824.618950000004
Huila,5222,2940.4015,3042726250,10435.4485
Huila,5223,920.1539,2341437039.1,6603.0835
Huila,5224,16772.11132,10604420525,67739.03458
Huila,5229,1338.0911,903985518,7279.1692
Huila,5310,335.4851,377825920,2296.3305
Huila,5320,9838.98862,10739712056.2,58725.52257
Huila,5511,17903.93792,18433909649.34,102919.81192
Huila,5514,1329.4201,1609477865,4876.2266
Huila,5519,1793.0095000000001,1027166300,7772.288500000001
Huila,5530,1545.09755,1524223016.8,12094.517100000001
Huila,5611,109110.32169,93981806172.8,545648.95235
Huila,5613,7188.85263,5560487529,38403.50625
Huila,5619,101361.42559,70798110504.4,476400.12314
Huila,5621,611.1173,799976310,5758.6834
Huila,5629,5401.00437,3699823970,25499.6332
Huila,5630,34289.5304,45888912323.2,165912.3846
Huila,5813,611.4297,824551159.8,4208.8195000000005
Huila,5820,707.5429,1762604928,6390.316
Huila,5911,2323.2086,3009243800,20547.9076
Huila,6010,1426.37144,2272004284,11347.61313
Huila,6020,167.0533,200463960,835.2665000000001
Huila,6110,4171.86544,5312981735,28870.962499999998
Huila,6120,5855.39265,7959796464,52581.18045
Huila,6130,2488.5625,4275655120,23550.073299999996
Huila,6190,5667.84819,6120127199,38540.07475
Huila,6201,4131.0425,11727660187,40545.2577
Huila,6202,1553.9168,4152850180,14856.8605
Huila,6209,123.1854,147822480,1231.854
Huila,6311,245.494,540086800,2454.94
Huila,6312,359.1795,1077538500,3591.795
Huila,6391,140.3782,210567300,1403.782
Huila,6411,382.3526,1809741040,4220.8548
Huila,6412,25709.32331,50004860252.4,239891.1105
Huila,6422,1444.1726,3061489031,12665.8635
Huila,6423,2330.9664000000002,4021362470,21784.352
Huila,6424,5366.05923,7648410232,42737.24642
Huila,6492,1856.36955,2940195587,14711.424
Huila,6495,1587.4155,4052845840,15329.132599999999
Huila,6499,10584.80454,17626944889,80301.30215
Huila,6511,5830.19054,9962070193.7,53360.753339999996
Huila,6512,388.20349999999996,824072590,2966.809
Huila,6515,1553.3701,2320883530,13108.516
Huila,6522,346.2309,637761290,3206.2173000000003
Huila,6523,5463.41506,11202860337.4,44675.13702
Huila,6531,708.936,2835744000,7089.360000000001
Huila,6532,79.98993,135982881,799.8993
Huila,6613,1229.2,1290660000,4916.8
Huila,6619,418.0025,1144356500,4063.5474999999997
Huila,6810,1673.6865699999998,3103210520,12288.27025
Huila,6820,13133.59211,21143990580.3,87992.20095
Huila,6910,14276.91124,32936403196,139188.34403
Huila,6920,17138.06739,29934274436,168000.26222
Huila,7010,2449.5807,4554731820,21701.3123
Huila,7020,2753.37718,6522169722.88,25297.22548
Huila,7111,2965.6822,6926725950,27953.6322
Huila,7112,10934.60842,28386814047.8,98210.35193
Huila,7120,2090.67303,2553050726.7,13503.35514
Huila,7210,106.4362,266090500,1064.362
Huila,7220,175.1281,210153720,1751.281
Huila,7310,7441.15462,8771715275,53403.183320000004
Huila,7410,1148.9055,1638490900,9530.7134
Huila,7420,2006.6714,2097544400,14150.0487
Huila,7490,2738.72294,4736891830.4,24948.3621
Huila,7500,6230.10976,8170799130.1,53730.52321
Huila,7729,2222.0335,1968278011,9383.8225
Huila,7730,9693.7313,10276228613.5,37150.4988
Huila,7810,1500.0392,2129268039,11679.2644
Huila,7820,1330.11039,2596251244,8011.39452
Huila,7911,1716.8186,3877877370,14258.4596
Huila,7990,3118.1913,1018244135,21556.4717
Huila,8010,32915.65434,40084225529.5,170185.25598
Huila,8020,841.4353,418131756,4207.1765
Huila,8110,229.8767,229876700,1149.3835
Huila,8121,118285.20084,66337483846.75,475937.65359
Huila,8129,631.21617,754934413,3572.5257
Huila,8130,7780.53247,5111113681.8,35582.47555
Huila,8219,1543.3780000000002,1403464170,10365.5432
Huila,8220,717.1101,1963903320,6231.546
Huila,8230,2882.16798,3213423030,18353.3737
Huila,8291,835.9558,1264735450,7213.3159
Huila,8292,647.3050000000001,479948570,4862.9457999999995
Huila,8299,1677.40783,2351450057,11859.522570000001
Huila,8411,767.8589,1535717800,3839.2945
Huila,8412,51067.85186,126143826204.98,434208.24513
Huila,8413,33722.71811,85211462503.824,321720.78343
Huila,8414,6527.2946,13745235590,43627.9263
Huila,8415,5409.5625,24862739960.2,57588.6876
Huila,8421,373.779,1308226500,3737.79
Huila,8422,6128.6666,12164749834,37816.8451
Huila,8423,26756.25661,57545792301.221504,190858.17385
Huila,8424,12422.15939,44603458446.6,117650.33829
Huila,8430,1074.4919,1666224820,6502.6979
Huila,8511,6321.63215,10535303075.8,58303.23425
Huila,8512,459.38919999999996,345365252,4593.892
Huila,8513,13859.6748,27289879549.2,108124.4379
Huila,8521,3111.6317,4851294480,22570.6605
Huila,8522,2044.6119,4576875320,16331.8855
Huila,8523,990.3788,1881719720,8913.4092
Huila,8530,64852.40629,152163457458.6683,620602.73763
Huila,8541,1066.1203,4341436000,11251.7349
Huila,8544,23541.98823,64446571639.2,235332.82778
Huila,8551,6263.97605,16624089398.62,59902.15425
Huila,8552,2281.7984,2468646690,19288.2418
Huila,8553,4223.1529,4330090260,40446.1978
Huila,8559,6968.18334,9980210717.8,61574.1732
Huila,8560,364.3212,306820600,2540.3635
Huila,8610,66537.73944,134726910584.062,579479.80331
Huila,8621,49019.69171,87674526280.1,435803.97023
Huila,8622,7953.62576,11740820904,68064.83642
Huila,8691,4103.77408,5835217039.8,33657.34321
Huila,8692,3279.94549,5310195634,29392.93192
Huila,8699,5175.68873,5381084653.8,36582.70824
Huila,8710,357.6153,244569360,2471.6454
Huila,8720,1023.504,1535256000,8188.032
Huila,8730,2693.9107,4109597620,21517.9776
Huila,8810,892.8947000000001,576037990,6105.0296
Huila,8891,19668.25986,16926500008.84,119282.31276
Huila,8899,1776.55241,2529644910,12440.7253
Huila,9001,320.7172,451490000,3032.0204999999996
Huila,9004,197.4266,236911920,1974.266
Huila,9005,1485.78498,4411436507,9405.9786
Huila,9007,3045.5832,2687520970,16563.163399999998
Huila,9101,881.0986,1122906045,7599.6050000000005
Huila,9103,416.6197,805018940,3913.5503
Huila,9200,17493.71862,17227734812.9282,88704.79394
Huila,9311,2425.7853,2114150760,12981.8373
Huila,9312,6330.0552,8516914669.5,42246.1855
Huila,9319,1131.4072,806219850,7198.7299
Huila,9321,519.2686,755888540,2288.5212
Huila,9329,6534.64905,5463292072,33254.6296
Huila,9411,5938.75377,12245601247,50221.8743
Huila,9412,551.888,817601510,5776.1275
Huila,9491,5363.96914,7415375064,35609.6873
Huila,9499,9073.98566,16639800389.7,77638.56648
Huila,9511,4362.6611,4832288830,42274.1028
Huila,9512,3858.1747,2793690330,24302.4777
Huila,9521,1119.4418,1498153800,7226.2574
Huila,9522,8196.1573,5741821117,38353.8951
Huila,9523,2388.8251,1483400870,8552.0841
Huila,9524,2519.15303,1956620107,12641.041220000001
Huila,9529,15072.94737,8979121139,69711.38401
Huila,9601,6256.18169,3271508565,23088.66744
Huila,9602,53632.50372,36343620642.8,308807.48273
Huila,9603,2326.226,3163425655,12221.587500000001
Huila,9609,6729.08443,5951100525,33021.64041
Huila,9700,97437.0245,72745935624.8,406965.47404
Huila,9900,505.54192,2369915821,5506.424
La Guajira,111,48798.47477,24777444804.8,166114.50579
La Guajira,112,6749.9821999999995,3976847240,37103.607599999996
La Guajira,113,73267.31785,29868965868.4582,251656.98255
La Guajira,115,624.3347,324654044,2497.3388
La Guajira,119,1896.1864,897528059.9999999,6498.894399999999
La Guajira,121,18779.37311,12750869551,58021.9805
La Guajira,122,16508.9946,9894473921,78534.76095
La Guajira,123,21091.17089,12714436334,75687.03956
La Guajira,130,1490.7038499999999,956406135,5887.43226
La Guajira,141,105116.33232,60881003221,316670.6213
La Guajira,143,201412.3971,42176903958,463869.89400000003
La Guajira,144,19546.93001,5003005347,74650.39084
La Guajira,145,2547.73766,903530220,3790.96684
La Guajira,149,1073.337,214667400,4293.348
La Guajira,150,1934.718,1741246200,1934.718
La Guajira,161,63825.70544,26113723396.8,207027.44764
La Guajira,162,2759.8868,1461626648,7703.3644
La Guajira,170,2184.474,1048547520.0000001,10922.37
La Guajira,210,1316.667,869000220,1316.667
La Guajira,220,15566.7097,4067348780,30418.5843
La Guajira,311,52558.44992,17908113759.5,133853.64103
La Guajira,312,16215.54817,9985060430,55086.63007
La Guajira,322,115.1091,126620010,920.8728
La Guajira,510,37541.44683,103417972523.5,258256.46845
La Guajira,520,601.53114,3137797281.68,4812.24912
La Guajira,610,442.47552,900786014,3168.4411099999998
La Guajira,620,82.37679,345982518,823.7679
La Guajira,722,1289.54495,1418896650,5357.7935
La Guajira,811,4360.15261,1379600044,9844.83644
La Guajira,892,375.07151,507875954,1150.45941
La Guajira,910,336.06385,609958850,2325.16585
La Guajira,1011,3218.30409,3276368985,11053.84507
La Guajira,1040,3331.19154,1056697615.8499999,11326.77685
La Guajira,1051,811.886,182950186,2609.9918
La Guajira,1081,17952.1108,9753157936.255,98924.409
La Guajira,1082,72.06149,43236894.00000001,720.6149
La Guajira,1084,2188.66256,783726424,12922.2185
La Guajira,1089,3868.97216,912067742.6999999,17962.0671
La Guajira,1101,1277.728,638864000,6388.64
La Guajira,1102,2389.83944,961800980,7701.678420000001
La Guajira,1103,835.27796,922531708.4,4591.35537
La Guajira,1104,7706.50539,4059994832.6,38815.31388
La Guajira,1312,1423.4234,270450446,1423.4234
La Guajira,1313,1579.34517,284907556,4752.9900099999995
La Guajira,1391,7434.62189,1833202112.7,24882.68778
La Guajira,1392,6471.39192,1793815926,8775.05976
La Guajira,1394,41182.8318,9927040875,87689.9141
La Guajira,1399,6629.86045,1756780247,24060.59525
La Guajira,1410,33345.91076,13898696641.7,143355.19959
La Guajira,1430,2150.03717,419733632.2,8497.639509999999
La Guajira,1512,9120.91458,2134051701,21078.2972
La Guajira,1513,718498.24767,121496197480.26,1967040.77043
La Guajira,1522,10761.02327,3245068526.8,28768.73647
La Guajira,1610,313.0268,250421439.99999997,1252.1072
La Guajira,1630,7983.97664,4767116990.5,41962.26367
La Guajira,1690,2498.51849,760918345.5,7705.9064499999995
La Guajira,2023,129.4506,284791320,1294.506
La Guajira,2100,454.48703,308486160,2772.2608
La Guajira,2212,393.9811,393981100,2363.8866000000003
La Guajira,2229,864.1953,216048825,864.1953
La Guajira,2310,90.48025,81432225,452.40125
La Guajira,2391,628.4278,125685560.00000001,628.4278
La Guajira,2392,6047.28927,3158060383.5,25689.47486
La Guajira,2393,1423.0257,466696280,1706.2271
La Guajira,2395,3243.36748,1669327499,8627.79142
La Guajira,2511,17632.92391,9222101979.5,83216.09413
La Guajira,2592,588.20489,428491827,2704.18593
La Guajira,2599,2064.34712,1350039051,12337.66647
La Guajira,2829,172.24290000000002,224489276,1377.9432000000002
La Guajira,3110,9014.234410000001,4312602584.5,34211.43761
La Guajira,3120,31.97032,38364384,255.76256
La Guajira,3210,362.00056,170940950.53692,2214.65049
La Guajira,3240,801.8174,68154479,4009.087
La Guajira,3250,110.7697,110769700,886.1576
La Guajira,3290,8937.08702,1817180419,32216.52302
La Guajira,3311,1080.9898699999999,384892851.8,4533.6812199999995
La Guajira,3312,6487.85524,10230320537.8,38906.917
La Guajira,3313,81.64088,97969056,653.12704
La Guajira,3314,136.37191,105107482,1280.56429
La Guajira,3511,5816.14897,8163152652.82,39582.8851
La Guajira,3512,230.96859999999998,359461800,1797.309
La Guajira,3513,678.09683,1299347420,6123.5880799999995
La Guajira,3514,2370.71189,3220977191.46,19421.96009
La Guajira,3520,2630.85464,4812279523,20499.28817
La Guajira,3600,9681.30713,12762363901,51280.52898
La Guajira,3700,1867.95926,2213928712.08,5793.0723
La Guajira,3811,5668.65194,3780431810.1,29111.010720000002
La Guajira,3812,105.7427,169188320,317.2281
La Guajira,3821,77.81432,108940048,778.1432
La Guajira,3830,21228.23829,6851173609.6,65888.27747
La Guajira,4111,122269.6207,80753933727.8,507447.63679
La Guajira,4112,55848.63777,33458544601.25,234297.28829
La Guajira,4210,22022.9196,23340438913.14,111450.77348
La Guajira,4220,1824.70714,2044087857,7540.79375
La Guajira,4290,10984.65075,16956024387.5,78425.50966
La Guajira,4312,543.8019,489421710.00000006,4894.217100000001
La Guajira,4321,11891.84016,11521479454.3,77840.2646
La Guajira,4322,2972.4223700000002,2203509104.5,21261.3818
La Guajira,4330,8818.46008,5139093046,33922.69475
La Guajira,4511,369.00977,550107461,2790.8171700000003
La Guajira,4512,300.27637,606588283,1661.27048
La Guajira,4520,46974.52542,35278451013.1,218139.03037
La Guajira,4530,4871.7952,7563092854.5,23673.94403
La Guajira,4541,332.20784000000003,307258034,2289.7314
La Guajira,4542,8782.45959,4353282912.5,38914.20349
La Guajira,4620,5100.78376,2322200839,17910.15052
La Guajira,4631,6587.03539,10005001727.5,41528.53142
La Guajira,4632,1540.30349,1326969595.86,7136.30603
La Guajira,4641,78.37757,70539813,627.02056
La Guajira,4645,2033.40871,1750510743,5637.8515
La Guajira,4649,1344.5817100000002,1196621957,6188.48465
La Guajira,4652,420.37868,379895517,2574.87887
La Guajira,4659,1364.40096,1763360271.2297997,9204.89296
La Guajira,4661,1424.283,569713200,4272.849
La Guajira,4663,1050.05369,768310938,6759.5046
La Guajira,4664,351.55346000000003,504528683,1420.9386
La Guajira,4665,504.26642,392514737.2,1860.60243
La Guajira,4669,54.82651,109653020,274.13255
La Guajira,4711,90668.60569,72252812675.8018,412095.89647
La Guajira,4719,10316.12897,9404918346.276001,59822.317220000004
La Guajira,4721,23224.99396,11893023246.6,94101.76803
La Guajira,4722,6735.91032,1693783465.2,24802.70149
La Guajira,4723,21236.01875,10170031166.7,81321.86312
La Guajira,4724,26251.24898,10314464014.3,129765.84031
La Guajira,4729,8741.18627,2563706916,44858.57987
La Guajira,4731,8903.98689,5582499116,34431.84086
La Guajira,4741,6533.372170000001,5842427880,43426.516560000004
La Guajira,4742,65.20737,16301842.5,260.82948
La Guajira,4751,4077.56234,1639651861.8,19645.817750000002
La Guajira,4752,13002.87836,9682928557.87,65261.31529
La Guajira,4754,6569.25994,7002679769.23,38488.28129
La Guajira,4755,1983.59413,4518565360,11927.884180000001
La Guajira,4759,12688.69366,4407544060.9,66627.89022
La Guajira,4761,5383.87541,2238680061.04756,31821.50014
La Guajira,4762,874.52792,259193313.59999996,7844.37576
La Guajira,4769,1015.25866,326476429,4277.33702
La Guajira,4771,32388.02078,17920652321.82,202110.49044
La Guajira,4772,7928.48396,4070178455.1,55550.64645
La Guajira,4773,27189.725159999998,18637335936.63,179046.08381
La Guajira,4774,3648.6534,2218330870.5,13533.56023
La Guajira,4775,1006.6089900000001,983625885,5474.4769
La Guajira,4781,25578.85248,11870610279.1,98313.39825
La Guajira,4782,4128.30363,2016733835.6,20238.07365
La Guajira,4789,5318.89362,2294305289.9,19443.9233
La Guajira,4791,1056.1922100000002,787044434.5,7102.3826500000005
La Guajira,4792,19487.63723,5472209484.73,103016.79242
La Guajira,4799,3175.69365,756680588.9,21242.089229999998
La Guajira,4912,63.76143,76513716,573.8528699999999
La Guajira,4921,331631.38214,207372554040.58,1501668.91447
La Guajira,4922,904.2977500000001,1924989520,7998.67445
La Guajira,4923,12391.09775,8109511365.62,55304.39205
La Guajira,5111,142.69604,139862245,749.11166
La Guajira,5210,1054.14191,692214251,6522.22465
La Guajira,5221,1752.2771400000001,1593814015.0000002,7832.972970000001
La Guajira,5222,118.34515,193876868,915.8675499999999
La Guajira,5223,3115.6175599999997,1969712664,12070.85169
La Guajira,5224,38772.74513,15963418504.1,137085.33506
La Guajira,5229,1990.68258,1887784619,10919.04245
La Guajira,5320,7734.81114,6457919988,47678.95878
La Guajira,5511,15198.36653,14236031299.64,77789.89952
La Guajira,5514,563.92394,243133450,3383.54364
La Guajira,5519,118.8952,59447600,951.1616
La Guajira,5530,3528.6873299999997,1828923026.77,17539.1743
La Guajira,5611,49133.54367,30212298835.18,231177.34296
La Guajira,5613,936.54754,562073908.3,5417.92425
La Guajira,5619,115112.50493,55644420615.22382,567303.67503
La Guajira,5621,1134.62417,276138444,6025.601699999999
La Guajira,5629,927.6418,552029834,5564.31716
La Guajira,5630,6967.90635,3873065506.1,32665.88116
La Guajira,5813,212.27335,176801900,1507.046
La Guajira,5911,50.59944,30359664,404.79552
La Guajira,6010,1465.1197300000001,2096416863,10353.5838
La Guajira,6110,3078.4325,3342199484.04,24575.45573
La Guajira,6120,2745.99025,2533351615.59,20630.21516
La Guajira,6130,263.91928,211891415.47,2098.57035
La Guajira,6190,7702.14078,5781727475.5,48648.5765
La Guajira,6201,900.75934,1552686440,9007.5934
La Guajira,6202,108.7972,108797200,1087.972
La Guajira,6209,199.71523000000002,300884574,1997.1523000000002
La Guajira,6311,64.22011,77064132,642.2011
La Guajira,6411,186.5428,473823101.44,1612.37488
La Guajira,6412,3774.2658500000002,7227730538.36,32705.71395
La Guajira,6423,241.24167,313489092,2104.2767599999997
La Guajira,6424,830.25402,1689012232.8,6548.03546
La Guajira,6492,47.69753,166941355,476.9753
La Guajira,6495,44.06726,44067260,176.26904
La Guajira,6499,8198.87934,7664285303.8,58590.09084
La Guajira,6511,411.95673,702539661,3561.89873
La Guajira,6512,201.50364,157242661.6,1545.10727
La Guajira,6515,76.13392,114200880,761.3392
La Guajira,6521,780.1032,858113520,6240.8256
La Guajira,6523,3781.8202,6296009559.7,31062.20641
La Guajira,6611,84.4845,126726750,422.4225
La Guajira,6619,63.44493,380669580,634.4493
La Guajira,6810,594.56364,770860680,3795.8242999999998
La Guajira,6820,1707.56394,1661824633.2,10131.9868
La Guajira,6910,4883.97315,6391916146.62,50103.66547
La Guajira,6920,2288.22248,2375759797,22808.51414
La Guajira,7010,496.17434000000003,495457565.92,4267.33865
La Guajira,7020,2269.0143000000003,2799528187,21460.347110000002
La Guajira,7111,2607.03942,6280972158,24906.63236
La Guajira,7112,2028.9575,6242497897,18901.22258
La Guajira,7210,52.75103,52751030,474.75927
La Guajira,7310,1384.24128,1411862382.9,12784.27378
La Guajira,7320,777.4035,771274650,7174.4725
La Guajira,7410,1921.60464,1114946830,15535.07227
La Guajira,7420,1176.81972,1024978522.5,8943.5541
La Guajira,7490,4456.90106,7664290213,36416.43103
La Guajira,7500,101.3301,113185721.7,405.3204
La Guajira,7710,42.77789,21388945,213.88945
La Guajira,7721,58.66672,146666800,469.33376
La Guajira,7729,625.24282,260623197.6,2183.84109
La Guajira,7730,2306.6015700000003,1977455072,6519.556170000001
La Guajira,7810,272.28041,379868346,1885.4719599999999
La Guajira,7820,739.49216,850118056,7107.93892
La Guajira,7911,561.44961,2188985482,5488.50441
La Guajira,7912,298.02786,243631805,1753.0111
La Guajira,8010,14183.86026,17173445647.85,74994.75017
La Guajira,8020,159.55815,119698572,1348.93716
La Guajira,8121,57083.89014,16712723737.7,222805.19777
La Guajira,8129,1060.97572,501871622,4613.73064
La Guajira,8130,2669.1447399999997,624099913,7304.036819999999
La Guajira,8219,3405.00559,953862655.5,20714.32408
La Guajira,8220,227.62718,246207745,2084.14357
La Guajira,8230,1832.31794,1061979944,10013.7676
La Guajira,8291,188.89598999999998,61644752,944.47995
La Guajira,8292,805.20651,323164035,2586.36215
La Guajira,8299,1285.66401,1135004508.2,8683.23497
La Guajira,8412,18588.59611,49410763872.87,161960.77468
La Guajira,8413,6796.41517,17060417976.97,63846.34055
La Guajira,8414,1053.32484,1840279868.44174,8692.42244
La Guajira,8415,3343.02645,9769257594,30105.52548
La Guajira,8421,130.63938000000002,320856708,1306.3938
La Guajira,8422,3782.45234,7067125788,22627.755400000002
La Guajira,8423,8002.85974,17425024074.8,54491.7841
La Guajira,8424,5681.41012,21612756875.22,53348.49602
La Guajira,8430,609.06216,1317981643,5953.41512
La Guajira,8511,11845.86558,14143054563.66,78226.45183
La Guajira,8512,1325.16126,1587977997,10565.57251
La Guajira,8513,8507.97087,15527857935.2,57391.86791
La Guajira,8521,2005.6824,6236790895,21497.02406
La Guajira,8522,82.03627,188683421,902.39897
La Guajira,8523,193.56268,625002923,2130.06366
La Guajira,8530,77108.46008,160566453633.2649,638488.30112
La Guajira,8541,132.94001,88213300,1063.52008
La Guajira,8542,73.09715,95026295,584.7772
La Guajira,8543,113.4176,340252800,1134.176
La Guajira,8544,8590.22856,22439582997.94,82922.27883
La Guajira,8551,3738.37916,7763642224.57,34099.7118
La Guajira,8552,348.95120000000003,276845468,3152.31578
La Guajira,8553,1015.74572,1127708630,5416.9769
La Guajira,8559,11674.49771,4804336767.5,85972.76692
La Guajira,8610,35098.34777,60057821493.82,285915.72892
La Guajira,8621,21198.49264,32676423725.45,178747.5926
La Guajira,8622,2543.11775,3519190637.29,23275.13197
La Guajira,8691,556.00088,706415624.6,5159.96135
La Guajira,8692,1856.14518,1300190528.23,18260.44814
La Guajira,8699,5885.14298,5196637358,37823.20536
La Guajira,8710,664.3969,23918288.4,5315.1752
La Guajira,8720,608.6174,730340880,4868.9392
La Guajira,8730,577.7234,678824995,5777.2339999999995
La Guajira,8790,160.40082,285329888,1426.6494400000001
La Guajira,8891,28994.39593,30843668767.38,186170.31416
La Guajira,8899,11472.32666,13413733811.92,80654.63789
La Guajira,9002,57.54002,161112056,575.4002
La Guajira,9004,84.66902,254007060,846.6902
La Guajira,9005,322.33970999999997,125618491,2484.10025
La Guajira,9007,3855.56811,1671982454.5,26390.96971
La Guajira,9101,197.31007,216277004,1271.05436
La Guajira,9103,144.9229,398537975,1739.0747999999999
La Guajira,9200,12957.79826,4374022553.8,69561.73598
La Guajira,9311,892.5517,981270900,5491.62626
La Guajira,9312,227.49084,121891521.5,1375.0987
La Guajira,9319,144.82351,130212788.99999999,1448.2350999999999
La Guajira,9321,200.08128,268498768,1871.7346
La Guajira,9329,1471.71229,1100684650,6841.3772
La Guajira,9411,1151.61962,1591807640,9332.7163
La Guajira,9412,121.26795999999999,73826491.5,841.7709499999999
La Guajira,9420,38.08914,102840678,380.8914
La Guajira,9491,1728.08199,2135228237,10326.57374
La Guajira,9492,53.9591,45865235,161.8773
La Guajira,9499,27298.3593,31861770672.22,175374.799
La Guajira,9511,3661.82949,4456089298,30304.52924
La Guajira,9512,1544.97261,1379667562,12360.881249999999
La Guajira,9521,1064.40319,612960525.6,5446.68366
La Guajira,9522,11444.22751,5457637569.7,53134.04443
La Guajira,9523,2015.27184,546269323,8427.33864
La Guajira,9524,3198.43087,2493118199.6,14458.76759
La Guajira,9529,9062.79916,2372290410.3,46982.02351
La Guajira,9601,12070.442360000001,2632751175.14,46130.50047
La Guajira,9602,55888.64802,21416220195.43,348285.63953
La Guajira,9603,1546.671,592414200,6849.344
La Guajira,9609,8681.39159,7778164303.2,53824.461449999995
La Guajira,9700,126543.01618,60907048477.74,537101.47369
La Guajira,9900,766.347,2423775369.8,7178.41374
Magdalena,0,295.1534,1062552239.9999999,2951.5339999999997
Magdalena,111,32426.4854,11476853302.5,96523.3362
