fecha,clae3,total_fob
2015-06-01,463,99550048
2015-06-01,464,31664872
2015-06-01,465,6320820
2015-06-01,466,21096676
2015-06-01,469,9291361
2015-06-01,471,9059069
2015-06-01,472,-99
2015-06-01,473,-99
2015-06-01,474,-99
2015-06-01,475,368083
2015-06-01,476,115087
2015-06-01,477,3789706
2015-06-01,492,1536146
2015-06-01,493,-99
2015-06-01,511,-99
2015-06-01,522,889312
2015-06-01,523,2933066
2015-06-01,524,18384048
2015-06-01,551,-99
2015-06-01,561,-99
2015-06-01,581,2340697
2015-06-01,591,82198
2015-06-01,601,-99
2015-06-01,602,-99
2015-06-01,612,-99
2015-06-01,620,528960
2015-06-01,649,-99
2015-06-01,681,10134377
2015-06-01,702,1455352
2015-06-01,711,268631
2015-06-01,712,-99
2015-06-01,721,631905
2015-06-01,749,-99
2015-06-01,750,-99
2015-06-01,773,100005
2015-06-01,774,-99
2015-06-01,821,127278
2015-06-01,823,-99
2015-06-01,829,2780798
2015-06-01,854,-99
2015-06-01,863,-99
2015-06-01,864,-99
2015-06-01,869,355300
2015-06-01,900,-99
2015-06-01,910,-99
2015-06-01,920,-99
2015-06-01,939,-99
2015-06-01,949,483646
2015-06-01,952,-99
2015-06-01,960,83736
2015-07-01,11,49944800
2015-07-01,12,29444540
2015-07-01,13,8594760
2015-07-01,14,8909204
2015-07-01,16,761997
2015-07-01,17,-99
2015-07-01,21,-99
2015-07-01,22,431205
2015-07-01,31,66976916
2015-07-01,61,137939680
2015-07-01,62,-99
2015-07-01,71,-99
2015-07-01,72,252313488
2015-07-01,81,2806709
2015-07-01,89,7284093
2015-07-01,91,4253469
2015-07-01,99,-99
2015-07-01,101,102770424
2015-07-01,102,41085752
2015-07-01,103,115104032
2015-07-01,104,1925260928
2015-07-01,105,67873256
2015-07-01,106,77345248
2015-07-01,107,111804872
2015-07-01,108,9731638
2015-07-01,109,321422
2015-07-01,110,84286136
2015-07-01,120,27998620
2015-07-01,131,15363393
2015-07-01,139,7501860
2015-07-01,141,772612
2015-07-01,142,-99
2015-07-01,143,384131
2015-07-01,151,55357400
2015-07-01,152,651886
2015-07-01,161,699567
2015-07-01,162,6965205
2015-07-01,170,38114800
2015-07-01,181,3448553
2015-07-01,182,-99
2015-07-01,191,-99
2015-07-01,192,22258400
2015-07-01,201,35727848
2015-07-01,202,150651856
2015-07-01,210,82121584
2015-07-01,221,15974595
2015-07-01,222,36999900
2015-07-01,231,2183854
2015-07-01,239,9325995
2015-07-01,241,22370426
2015-07-01,242,36794220
2015-07-01,243,4387641
2015-07-01,251,2336257
2015-07-01,252,-99
2015-07-01,259,13947937
2015-07-01,261,-99
2015-07-01,262,3340119
2015-07-01,263,66552
2015-07-01,264,75392256
2015-07-01,265,2680146
2015-07-01,266,2985671
2015-07-01,267,192167
2015-07-01,271,3939622
2015-07-01,272,-99
2015-07-01,273,2205234
2015-07-01,274,426864
2015-07-01,275,2098067
2015-07-01,279,1700554
2015-07-01,281,24475792
2015-07-01,282,26047932
2015-07-01,291,651128128
2015-07-01,292,331957
2015-07-01,293,47129040
2015-07-01,301,103447
2015-07-01,302,-99
2015-07-01,303,343397
2015-07-01,309,3469901
2015-07-01,310,1583123
2015-07-01,321,-99
2015-07-01,322,151467
2015-07-01,323,71104
2015-07-01,324,-99
2015-07-01,329,10369266
2015-07-01,331,1859679
2015-07-01,332,-99
2015-07-01,351,12801345
2015-07-01,352,-99
2015-07-01,381,-99
2015-07-01,382,-99
2015-07-01,410,391618
2015-07-01,421,-99
2015-07-01,422,97142
2015-07-01,429,3945377
2015-07-01,432,117984
2015-07-01,439,-99
2015-07-01,451,-99
2015-07-01,453,1901819
2015-07-01,454,9659478
2015-07-01,461,226342112
2015-07-01,462,531832928
2015-07-01,463,61955936
2015-07-01,464,21929612
2015-07-01,465,6717709
2015-07-01,466,15755577
2015-07-01,469,8471008
2015-07-01,471,9921003
2015-07-01,472,357029
2015-07-01,474,-99
2015-07-01,475,139067
2015-07-01,476,156695
2015-07-01,477,4603203
2015-07-01,479,-99
2015-07-01,492,534135
2015-07-01,493,-99
2015-07-01,501,-99
2015-07-01,511,12569213
2015-07-01,512,-99
2015-07-01,521,-99
2015-07-01,522,1975123
2015-07-01,523,3862926
2015-07-01,524,250383
2015-07-01,551,-99
2015-07-01,561,-99
2015-07-01,581,1946545
2015-07-01,591,71422
2015-07-01,602,-99
2015-07-01,619,148531
2015-07-01,620,777445
2015-07-01,649,-99
2015-07-01,681,1202497
2015-07-01,702,2439454
2015-07-01,711,181025
2015-07-01,712,-99
2015-07-01,721,931048
2015-07-01,731,-99
2015-07-01,749,-99
2015-07-01,750,-99
2015-07-01,773,145943
2015-07-01,774,-99
2015-07-01,812,-99
2015-07-01,821,-99
2015-07-01,823,-99
2015-07-01,829,3552264
2015-07-01,854,-99
2015-07-01,863,-99
2015-07-01,869,-99
2015-07-01,900,-99
2015-07-01,949,425840
2015-07-01,951,-99
2015-07-01,960,59538
2015-08-01,11,69420096
2015-08-01,12,17470878
2015-08-01,13,5348279
2015-08-01,14,10416392
2015-08-01,16,899869
2015-08-01,17,-99
2015-08-01,21,-99
2015-08-01,22,288485
2015-08-01,31,63371420
2015-08-01,32,-99
2015-08-01,61,68632912
2015-08-01,62,5249338
2015-08-01,71,-99
2015-08-01,72,256506320
2015-08-01,81,2954191
2015-08-01,89,10449387
2015-08-01,91,2421465
2015-08-01,99,-99
2015-08-01,101,115474304
2015-08-01,102,49722388
2015-08-01,103,101976784
2015-08-01,104,1534274944
2015-08-01,105,83144720
2015-08-01,106,60781540
2015-08-01,107,121081072
2015-08-01,108,8010353
2015-08-01,109,209937
2015-08-01,110,96101872
2015-08-01,120,40873280
2015-08-01,131,28091696
2015-08-01,139,5486595
2015-08-01,141,1261990
2015-08-01,142,-99
2015-08-01,143,650939
2015-08-01,151,53436900
2015-08-01,152,418686
2015-08-01,161,804818
2015-08-01,162,7668719
2015-08-01,170,39646608
2015-08-01,181,2330397
2015-08-01,182,-99
2015-08-01,191,110364
2015-08-01,192,20314532
2015-08-01,201,41831248
2015-08-01,202,154201248
2015-08-01,203,-99
2015-08-01,210,110176728
2015-08-01,221,13079950
2015-08-01,222,40731400
2015-08-01,231,2229731
2015-08-01,239,8570712
2015-08-01,241,30934280
2015-08-01,242,40806812
2015-08-01,243,3625586
2015-08-01,251,2937063
2015-08-01,252,-99
2015-08-01,259,16362661
2015-08-01,261,298880
2015-08-01,262,428588
2015-08-01,263,264022
2015-08-01,264,51434584
2015-08-01,265,2553270
2015-08-01,266,4018566
2015-08-01,267,-99
2015-08-01,271,3720258
2015-08-01,272,-99
2015-08-01,273,2976697
2015-08-01,274,396047
2015-08-01,275,3401161
2015-08-01,279,1856291
2015-08-01,281,25127076
2015-08-01,282,24002160
2015-08-01,291,592554880
2015-08-01,292,305341
2015-08-01,293,46705220
2015-08-01,301,-99
2015-08-01,302,-99
2015-08-01,303,763879
2015-08-01,309,3061376
2015-08-01,310,1808398
2015-08-01,321,-99
2015-08-01,322,128984
2015-08-01,323,23202
2015-08-01,324,-99
2015-08-01,329,10907170
2015-08-01,331,691025
2015-08-01,332,-99
2015-08-01,351,578617
2015-08-01,360,-99
2015-08-01,381,-99
2015-08-01,382,81540
2015-08-01,410,63963
2015-08-01,421,-99
2015-08-01,422,-99
2015-08-01,429,-99
2015-08-01,432,124505
2015-08-01,433,-99
2015-08-01,451,1524025
2015-08-01,452,-99
2015-08-01,453,2442477
2015-08-01,454,29664938
2015-08-01,461,168086160
2015-08-01,462,585903616
2015-08-01,463,55408408
2015-08-01,464,13268025
2015-08-01,465,7999786
2015-08-01,466,18087762
2015-08-01,469,7850737
2015-08-01,471,12398735
2015-08-01,472,-99
2015-08-01,474,-99
2015-08-01,475,2811107
2015-08-01,476,54987
2015-08-01,477,4680854
2015-08-01,492,909522
2015-08-01,493,-99
2015-08-01,501,-99
2015-08-01,511,76479792
2015-08-01,522,1260282
2015-08-01,523,3658921
2015-08-01,524,12930458
2015-08-01,551,-99
2015-08-01,561,61184
2015-08-01,581,1479060
2015-08-01,591,24864
2015-08-01,602,356295
2015-08-01,612,-99
2015-08-01,613,-99
2015-08-01,619,-99
2015-08-01,620,488702
2015-08-01,631,-99
2015-08-01,641,-99
2015-08-01,649,-99
2015-08-01,681,349105
2015-08-01,702,1260098
2015-08-01,711,518202
2015-08-01,721,159186944
2015-08-01,731,-99
2015-08-01,749,-99
2015-08-01,750,-99
2015-08-01,773,-99
2015-08-01,774,-99
2015-08-01,801,-99
2015-08-01,821,-99
2015-08-01,823,-99
2015-08-01,829,2457868
2015-08-01,851,-99
2015-08-01,853,-99
2015-08-01,854,-99
2015-08-01,863,967399
2015-08-01,864,-99
2015-08-01,869,109769
2015-08-01,900,-99
2015-08-01,910,-99
2015-08-01,920,-99
2015-08-01,949,330065
2015-08-01,960,80036
2015-09-01,11,47876172
2015-09-01,12,21980080
2015-09-01,13,8533308
2015-09-01,14,7759637
2015-09-01,16,2014961
2015-09-01,17,-99
2015-09-01,22,409788
2015-09-01,31,45208240
2015-09-01,32,-99
2015-09-01,61,86174144
2015-09-01,62,3413962
2015-09-01,71,-99
2015-09-01,72,302645856
2015-09-01,81,3185397
2015-09-01,89,11144913
2015-09-01,91,3419808
2015-09-01,99,-99
2015-09-01,101,104516520
2015-09-01,102,53665240
2015-09-01,103,72918720
2015-09-01,104,1523364864
2015-09-01,105,83064536
2015-09-01,106,54221456
2015-09-01,107,117165344
2015-09-01,108,7850503
2015-09-01,109,193303
2015-09-01,110,102874264
2015-09-01,120,30666116
2015-09-01,131,20114562
2015-09-01,139,4794887
2015-09-01,141,1565121
2015-09-01,142,-99
2015-09-01,143,712901
2015-09-01,151,53286752
2015-09-01,152,646717
2015-09-01,161,923541
2015-09-01,162,4482702
2015-09-01,170,32313424
2015-09-01,181,2473012
2015-09-01,182,-99
2015-09-01,191,186933
2015-09-01,192,24529636
2015-09-01,201,51213476
2015-09-01,202,120370440
2015-09-01,203,-99
2015-09-01,210,114792968
2015-09-01,221,15206133
2015-09-01,222,39464332
2015-09-01,231,2336825
2015-09-01,239,10123065
2015-09-01,241,26323404
2015-09-01,242,51555324
2015-09-01,243,3562322
2015-09-01,251,2256913
2015-09-01,252,-99
2015-09-01,259,15515160
2015-09-01,261,275396
2015-09-01,262,415557
2015-09-01,263,95048
2015-09-01,264,23751540
2015-09-01,265,2008799
2015-09-01,266,4302420
2015-09-01,267,445408
2015-09-01,271,3736856
2015-09-01,272,262210
2015-09-01,273,3979686
2015-09-01,274,487898
2015-09-01,275,1880310
2015-09-01,279,2446132
2015-09-01,281,19672512
2015-09-01,282,21907796
2015-09-01,291,555184512
2015-09-01,292,812173
2015-09-01,293,44476120
2015-09-01,301,-99
2015-09-01,302,-99
2015-09-01,303,-99
2015-09-01,309,4993288
2015-09-01,310,1363257
2015-09-01,321,-99
2015-09-01,322,84428
2015-09-01,323,76878
2015-09-01,324,-99
2015-09-01,329,12375942
2015-09-01,331,696288
2015-09-01,332,-99
2015-09-01,351,3597639
2015-09-01,381,-99
2015-09-01,382,-99
2015-09-01,410,-99
2015-09-01,421,-99
2015-09-01,422,540649
2015-09-01,429,-99
2015-09-01,432,283668
2015-09-01,433,-99
2015-09-01,451,7622652
2015-09-01,452,-99
2015-09-01,453,1799809
2015-09-01,454,14787544
2015-09-01,461,230743088
2015-09-01,462,657892992
2015-09-01,463,44081648
2015-09-01,464,14632616
2015-09-01,465,7655238
2015-09-01,466,14354176
2015-09-01,469,10276468
2015-09-01,471,11889348
2015-09-01,472,234958
2015-09-01,473,-99
2015-09-01,474,-99
2015-09-01,475,571866
2015-09-01,476,369282
2015-09-01,477,5029996
2015-09-01,492,1028975
2015-09-01,493,-99
2015-09-01,501,-99
2015-09-01,511,53463664
2015-09-01,512,-99
2015-09-01,522,1008669
2015-09-01,523,3253756
2015-09-01,524,1000344
2015-09-01,551,-99
2015-09-01,561,-99
2015-09-01,581,1536947
2015-09-01,591,-99
2015-09-01,602,-99
2015-09-01,619,-99
2015-09-01,620,566083
2015-09-01,631,-99
2015-09-01,649,-99
2015-09-01,681,12618904
2015-09-01,682,-99
2015-09-01,702,6866877
2015-09-01,711,443628
2015-09-01,712,-99
2015-09-01,721,82816
2015-09-01,731,-99
2015-09-01,749,85597
2015-09-01,750,-99
2015-09-01,773,65340
2015-09-01,774,-99
2015-09-01,821,-99
2015-09-01,823,-99
2015-09-01,829,2215438
2015-09-01,853,-99
2015-09-01,854,-99
2015-09-01,863,-99
2015-09-01,869,-99
2015-09-01,900,-99
2015-09-01,910,-99
2015-09-01,920,-99
2015-09-01,939,-99
2015-09-01,949,332891
2015-09-01,960,-99
2015-10-01,11,63697440
2015-10-01,12,29661372
2015-10-01,13,9762650
2015-10-01,14,7872876
2015-10-01,16,1889854
2015-10-01,17,-99
2015-10-01,21,-99
2015-10-01,22,174384
2015-10-01,31,77312304
2015-10-01,32,-99
2015-10-01,61,164888576
2015-10-01,62,3759118
2015-10-01,71,-99
2015-10-01,72,208085888
2015-10-01,81,2517966
2015-10-01,89,13776571
2015-10-01,91,5285356
2015-10-01,99,-99
2015-10-01,101,106176832
2015-10-01,102,51013424
2015-10-01,103,85926584
2015-10-01,104,1186175232
2015-10-01,105,115996328
2015-10-01,106,82674464
2015-10-01,107,133221800
2015-10-01,108,8154630
2015-10-01,109,477784
2015-10-01,110,107163584
2015-10-01,120,35759352
2015-10-01,131,18288062
2015-10-01,139,6721003
2015-10-01,141,1221887
2015-10-01,142,-99
2015-10-01,143,415475
2015-10-01,151,49439028
2015-10-01,152,370608
2015-10-01,161,1014417
2015-10-01,162,5493563
2015-10-01,170,37031632
2015-10-01,181,2127391
2015-10-01,182,-99
2015-10-01,191,172700
2015-10-01,192,27946864
2015-10-01,201,62337600
2015-10-01,202,133498680
2015-10-01,203,-99
2015-10-01,210,143538352
2015-10-01,221,14421480
2015-10-01,222,38060016
2015-10-01,231,2303270
2015-10-01,239,9364216
2015-10-01,241,61965816
2015-10-01,242,28864252
2015-10-01,243,3325761
2015-10-01,251,4392813
2015-10-01,252,-99
2015-10-01,259,14556203
2015-10-01,261,652534
2015-10-01,262,479197
2015-10-01,263,3729445
2015-10-01,264,75124752
2015-10-01,265,2366644
2015-10-01,266,4303036
2015-10-01,267,-99
2015-10-01,271,2637247
2015-10-01,272,-99
2015-10-01,273,2980410
2015-10-01,274,376576
2015-10-01,275,3378811
2015-10-01,279,3105946
2015-10-01,281,27329096
2015-10-01,282,25841936
2015-10-01,291,593981632
2015-10-01,292,258511
2015-10-01,293,39972784
2015-10-01,302,-99
2015-10-01,303,-99
2015-10-01,309,4574549
2015-10-01,310,1687758
2015-10-01,321,-99
2015-10-01,322,-99
2015-10-01,323,113293
2015-10-01,324,-99
2015-10-01,329,10145164
2015-10-01,331,380718
2015-10-01,332,-99
2015-10-01,351,6908001
2015-10-01,360,-99
2015-10-01,381,-99
2015-10-01,382,124931
2015-10-01,410,16009
2015-10-01,421,-99
2015-10-01,422,272509
2015-10-01,429,-99
2015-10-01,432,-99
2015-10-01,433,-99
2015-10-01,439,-99
2015-10-01,451,1841557
2015-10-01,453,1912612
2015-10-01,454,-99
2015-10-01,461,214589376
2015-10-01,462,529752192
2015-10-01,463,50938072
2015-10-01,464,24040064
2015-10-01,465,10113701
2015-10-01,466,13443899
2015-10-01,469,8028155
2015-10-01,471,10554325
2015-10-01,472,-99
2015-10-01,473,-99
2015-10-01,474,-99
2015-10-01,475,1160570
2015-10-01,476,449817
2015-10-01,477,4754501
2015-10-01,492,560247
2015-10-01,493,-99
2015-10-01,511,93513672
2015-10-01,512,-99
2015-10-01,522,3019660
2015-10-01,523,6555894
2015-10-01,524,13159219
2015-10-01,581,2321521
2015-10-01,591,29662
2015-10-01,602,-99
2015-10-01,612,-99
2015-10-01,614,-99
2015-10-01,619,-99
2015-10-01,620,711002
2015-10-01,649,-99
2015-10-01,681,5758924
2015-10-01,702,381248
2015-10-01,711,1074883
2015-10-01,712,-99
2015-10-01,721,157570
2015-10-01,731,-99
2015-10-01,749,-99
2015-10-01,750,-99
2015-10-01,771,-99
2015-10-01,773,184469
2015-10-01,774,-99
2015-10-01,801,-99
2015-10-01,821,93273
2015-10-01,823,-99
2015-10-01,829,2193341
2015-10-01,851,-99
2015-10-01,854,-99
2015-10-01,863,-99
2015-10-01,869,233670
2015-10-01,900,132182
2015-10-01,910,-99
2015-10-01,920,-99
2015-10-01,939,-99
2015-10-01,949,443545
2015-10-01,960,68728
2015-10-01,999,-99
2015-11-01,11,36894504
2015-11-01,12,26196940
2015-11-01,13,4255367
2015-11-01,14,7377169
2015-11-01,16,3013767
2015-11-01,21,-99
2015-11-01,22,260162
2015-11-01,31,52614268
2015-11-01,32,-99
2015-11-01,61,315399392
2015-11-01,62,-99
2015-11-01,71,-99
2015-11-01,72,241084832
2015-11-01,81,3299126
2015-11-01,89,12046004
2015-11-01,91,4876745
2015-11-01,99,-99
2015-11-01,101,94051464
2015-11-01,102,39636024
2015-11-01,103,66300916
2015-11-01,104,961012096
2015-11-01,105,67228928
2015-11-01,106,56018040
2015-11-01,107,112253992
2015-11-01,108,7542966
2015-11-01,109,212065
2015-11-01,110,91631968
2015-11-01,120,10305126
2015-11-01,131,16237829
2015-11-01,139,4585109
2015-11-01,141,868306
2015-11-01,142,-99
2015-11-01,143,749264
2015-11-01,151,45776068
2015-11-01,152,441032
2015-11-01,161,591178
2015-11-01,162,3473179
2015-11-01,170,28681646
2015-11-01,181,2207086
2015-11-01,182,-99
2015-11-01,191,237140
2015-11-01,192,25132528
2015-11-01,201,87617744
2015-11-01,202,137513376
2015-11-01,203,-99
2015-11-01,210,117206104
2015-11-01,221,11661589
2015-11-01,222,33417942
2015-11-01,231,2112261
2015-11-01,239,9120764
2015-11-01,241,40497884
2015-11-01,242,52023144
2015-11-01,243,3404600
2015-11-01,251,2185214
2015-11-01,252,-99
2015-11-01,259,14031859
2015-11-01,261,107578
2015-11-01,262,305390
2015-11-01,263,2223612
2015-11-01,264,41782204
2015-11-01,265,2615494
2015-11-01,266,2544063
2015-11-01,267,178939
2015-11-01,271,3609208
2015-11-01,272,-99
2015-11-01,273,2210704
2015-11-01,274,269367
2015-11-01,275,2711713
2015-11-01,279,1975863
2015-11-01,281,18314516
2015-11-01,282,24232688
2015-11-01,291,501474464
2015-11-01,292,848988
2015-11-01,293,46554780
2015-11-01,301,-99
2015-11-01,302,-99
2015-11-01,303,569013
2015-11-01,309,7984700
2015-11-01,310,2229498
2015-11-01,321,-99
2015-11-01,322,59189
2015-11-01,323,57385
2015-11-01,324,-99
2015-11-01,329,11949596
2015-11-01,331,1302580
2015-11-01,332,-99
2015-11-01,351,737184
2015-11-01,360,-99
2015-11-01,381,-99
2015-11-01,382,-99
2015-11-01,410,582300
2015-11-01,421,1721944
2015-11-01,432,138900
2015-11-01,433,42949
2015-11-01,439,-99
2015-11-01,451,2512957
2015-11-01,452,-99
2015-11-01,453,2448292
2015-11-01,454,32628696
2015-11-01,461,92492776
2015-11-01,462,289580864
2015-11-01,463,51064364
2015-11-01,464,29314268
2015-11-01,465,8250047
2015-11-01,466,11433547
2015-11-01,469,8190575
2015-11-01,471,8748483
2015-11-01,472,-99
2015-11-01,473,-99
2015-11-01,474,-99
2015-11-01,475,757397
2015-11-01,476,157127
2015-11-01,477,3798266
2015-11-01,492,909319
2015-11-01,493,-99
2015-11-01,501,-99
2015-11-01,511,118636960
2015-11-01,512,-99
2015-11-01,522,799052
2015-11-01,523,7412161
2015-11-01,524,647883
2015-11-01,551,-99
2015-11-01,561,-99
2015-11-01,581,3202410
2015-11-01,591,24724
2015-11-01,602,-99
2015-11-01,619,167790
2015-11-01,620,1148372
2015-11-01,649,-99
2015-11-01,681,3293976
2015-11-01,702,620048
2015-11-01,711,215428
2015-11-01,721,600231
2015-11-01,731,110199
2015-11-01,749,-99
2015-11-01,771,-99
2015-11-01,773,86571
2015-11-01,774,-99
2015-11-01,821,113607
2015-11-01,823,-99
2015-11-01,829,2163235
2015-11-01,863,-99
2015-11-01,869,51983
2015-11-01,900,-99
2015-11-01,910,-99
2015-11-01,920,-99
2015-11-01,949,466352
2015-11-01,960,-99
2015-12-01,11,29105534
2015-12-01,12,20656780
2015-12-01,13,2655798
2015-12-01,14,8659995
2015-12-01,16,1621566
2015-12-01,21,-99
2015-12-01,22,288017
2015-12-01,31,21995574
2015-12-01,61,103950240
2015-12-01,62,2285760
2015-12-01,72,310618528
2015-12-01,81,1782796
2015-12-01,89,18383652
2015-12-01,91,5205432
2015-12-01,99,-99
2015-12-01,101,69088680
2015-12-01,102,30592736
2015-12-01,103,66350040
2015-12-01,104,835503424
2015-12-01,105,86835904
2015-12-01,106,24381254
2015-12-01,107,104528928
2015-12-01,108,6944527
2015-12-01,109,-99
2015-12-01,110,78360696
2015-12-01,120,7568439
2015-12-01,131,15210518
2015-12-01,139,5074712
2015-12-01,141,628813
2015-12-01,142,-99
2015-12-01,143,363429
2015-12-01,151,36645008
2015-12-01,152,405104
2015-12-01,161,847206
2015-12-01,162,4083687
2015-12-01,170,35338764
2015-12-01,181,1860943
2015-12-01,182,-99
2015-12-01,191,139570
2015-12-01,192,11896860
2015-12-01,201,66092516
2015-12-01,202,103702032
2015-12-01,203,-99
2015-12-01,210,118336520
2015-12-01,221,9185955
2015-12-01,222,31377764
2015-12-01,231,1802112
2015-12-01,239,8631012
2015-12-01,241,33272376
2015-12-01,242,31510500
2015-12-01,243,2401598
2015-12-01,251,1568803
2015-12-01,252,-99
2015-12-01,259,13617281
2015-12-01,261,90762
2015-12-01,262,365680
2015-12-01,263,192147
2015-12-01,264,9163713
2015-12-01,265,1359354
2015-12-01,266,5087550
2015-12-01,267,-99
2015-12-01,271,2840922
2015-12-01,272,95810
2015-12-01,273,2345435
2015-12-01,274,228214
2015-12-01,275,1370029
2015-12-01,279,1728063
2015-12-01,281,14673166
2015-12-01,282,17611028
2015-12-01,291,372720864
2015-12-01,292,787418
2015-12-01,293,37078192
2015-12-01,301,-99
2015-12-01,302,-99
2015-12-01,303,2639467
2015-12-01,309,3415134
2015-12-01,310,1232137
2015-12-01,321,-99
2015-12-01,322,163350
2015-12-01,323,55221
2015-12-01,324,-99
2015-12-01,329,8963557
2015-12-01,331,270332
2015-12-01,332,-99
2015-12-01,351,1351715
2015-12-01,381,-99
2015-12-01,382,34153
2015-12-01,410,175903
2015-12-01,421,-99
2015-12-01,422,-99
2015-12-01,432,-99
2015-12-01,433,-99
2015-12-01,439,-99
2015-12-01,451,6416264
2015-12-01,453,1986001
2015-12-01,454,2703134
2015-12-01,461,45087736
2015-12-01,462,183633360
2015-12-01,463,40622444
2015-12-01,464,110626192
2015-12-01,465,4880684
2015-12-01,466,10620558
2015-12-01,469,6907541
2015-12-01,471,6950682
2015-12-01,472,203940
2015-12-01,475,744530
2015-12-01,476,175817
2015-12-01,477,2864169
2015-12-01,479,-99
2015-12-01,492,1268422
2015-12-01,493,-99
2015-12-01,511,-99
2015-12-01,522,1688993
2015-12-01,523,5203969
2015-12-01,524,28186
2015-12-01,561,-99
2015-12-01,581,1463145
2015-12-01,591,8835
2015-12-01,592,-99
2015-12-01,602,40260
2015-12-01,612,-99
2015-12-01,613,-99
2015-12-01,619,-99
2015-12-01,620,469558
2015-12-01,631,-99
2015-12-01,649,-99
2015-12-01,681,577339
2015-12-01,682,-99
2015-12-01,691,-99
2015-12-01,702,2374458
2015-12-01,711,1909673
2015-12-01,721,31593
2015-12-01,731,13809
2015-12-01,749,-99
2015-12-01,773,144108
2015-12-01,774,-99
2015-12-01,801,-99
2015-12-01,821,-99
2015-12-01,823,-99
2015-12-01,829,1909368
2015-12-01,854,-99
2015-12-01,863,-99
2015-12-01,869,201950
2015-12-01,910,320196
2015-12-01,920,-99
2015-12-01,931,-99
2015-12-01,949,290500
2015-12-01,952,-99
2015-12-01,960,291772
2015-12-01,999,-99
2016-01-01,11,36007656
2016-01-01,12,12639239
2016-01-01,13,1558622
2016-01-01,14,8506521
2016-01-01,16,1544927
2016-01-01,21,-99
2016-01-01,22,239209
2016-01-01,31,66306856
2016-01-01,32,-99
2016-01-01,61,61743880
2016-01-01,62,-99
2016-01-01,72,315577536
2016-01-01,81,3077894
2016-01-01,89,10450519
2016-01-01,91,4835959
2016-01-01,99,-99
2016-01-01,101,103489912
2016-01-01,102,46890088
2016-01-01,103,43128600
2016-01-01,104,1493502976
2016-01-01,105,56714148
2016-01-01,106,28276066
2016-01-01,107,87095680
2016-01-01,108,6140379
2016-01-01,109,192558
2016-01-01,110,89220432
2016-01-01,120,15996971
2016-01-01,131,17908892
2016-01-01,139,3935333
2016-01-01,141,293488
2016-01-01,142,-99
2016-01-01,143,-99
2016-01-01,151,53338640
2016-01-01,152,374767
2016-01-01,161,256314
2016-01-01,162,3179571
2016-01-01,170,31218284
2016-01-01,181,2097372
2016-01-01,182,-99
2016-01-01,191,-99
2016-01-01,192,15016053
2016-01-01,201,72936768
2016-01-01,202,95922504
2016-01-01,210,90376832
2016-01-01,221,9423341
2016-01-01,222,30513488
2016-01-01,231,1652092
2016-01-01,239,7764750
2016-01-01,241,15166206
2016-01-01,242,34742908
2016-01-01,243,2333092
2016-01-01,251,1647805
2016-01-01,259,11355434
2016-01-01,261,6922114
2016-01-01,262,420779
2016-01-01,263,68518
2016-01-01,264,23945428
2016-01-01,265,1303450
2016-01-01,266,3899244
2016-01-01,267,57141
2016-01-01,271,5179378
2016-01-01,272,-99
2016-01-01,273,1967026
2016-01-01,274,157681
2016-01-01,275,727087
2016-01-01,279,1968467
2016-01-01,281,15590171
2016-01-01,282,18686020
2016-01-01,291,137476976
2016-01-01,292,110469
2016-01-01,293,27925044
2016-01-01,301,-99
2016-01-01,302,-99
2016-01-01,303,-99
2016-01-01,309,941937
2016-01-01,310,1123583
2016-01-01,321,-99
2016-01-01,322,96547
2016-01-01,323,159471
2016-01-01,329,8146982
2016-01-01,331,121068
2016-01-01,332,-99
2016-01-01,351,644055
2016-01-01,381,-99
2016-01-01,410,152076
2016-01-01,421,-99
2016-01-01,422,779033
2016-01-01,429,-99
2016-01-01,432,354635
2016-01-01,433,-99
2016-01-01,439,-99
2016-01-01,451,1369009
2016-01-01,453,910171
2016-01-01,454,8806900
2016-01-01,461,73455344
2016-01-01,462,285989568
2016-01-01,463,48850976
2016-01-01,464,12618691
2016-01-01,465,3000986
2016-01-01,466,8359249
2016-01-01,469,8018632
2016-01-01,471,8409539
2016-01-01,472,-99
2016-01-01,473,-99
2016-01-01,475,254799
2016-01-01,476,35241
2016-01-01,477,2350615
2016-01-01,479,-99
2016-01-01,491,-99
2016-01-01,492,609411
2016-01-01,493,-99
2016-01-01,502,-99
2016-01-01,511,87783520
2016-01-01,512,-99
2016-01-01,522,933180
2016-01-01,523,1555342
2016-01-01,524,45744
2016-01-01,551,-99
2016-01-01,561,-99
2016-01-01,581,2000887
2016-01-01,591,36139
2016-01-01,602,38946
2016-01-01,612,-99
2016-01-01,613,-99
2016-01-01,619,-99
2016-01-01,620,223597
2016-01-01,649,-99
2016-01-01,681,1292438
2016-01-01,682,-99
2016-01-01,692,-99
2016-01-01,702,1107032
2016-01-01,711,86528
2016-01-01,712,-99
2016-01-01,721,151550
2016-01-01,731,-99
2016-01-01,749,-99
2016-01-01,771,-99
2016-01-01,773,20560
2016-01-01,774,-99
2016-01-01,821,87834
2016-01-01,823,-99
2016-01-01,829,1732864
2016-01-01,851,-99
2016-01-01,863,-99
2016-01-01,869,81217
2016-01-01,939,-99
2016-01-01,949,283135
2016-01-01,952,-99
2016-01-01,960,56047
2016-01-01,999,-99
2016-02-01,11,42068212
2016-02-01,12,25977280
2016-02-01,13,13204307
2016-02-01,14,7888268
2016-02-01,16,1282022
